symbol,dt,open,close,high,low,vol,amount
COIN,2026-02-02 14:00:00,190.05999755859375,189.8350067138672,190.10000610351562,189.80999755859375,4092837,0.0
COIN,2026-02-02 14:05:00,189.72999572753906,189.4199981689453,189.76499938964844,189.36000061035156,43406,0.0
COIN,2026-02-02 14:10:00,189.4499969482422,189.55999755859375,189.66990661621094,189.36000061035156,43914,0.0
COIN,2026-02-02 14:15:00,189.52000427246094,189.69000244140625,189.77000427246094,189.47999572753906,55391,0.0
COIN,2026-02-02 14:20:00,189.72000122070312,189.50999450683594,189.9481964111328,189.50999450683594,46351,0.0
COIN,2026-02-02 14:25:00,189.52000427246094,189.85000610351562,189.9698944091797,189.4199981689453,40238,0.0
COIN,2026-02-02 14:30:00,189.85000610351562,189.2100067138672,189.88999938964844,189.0500030517578,49266,0.0
COIN,2026-02-02 14:35:00,189.2050018310547,189.19000244140625,189.44000244140625,189.14999389648438,40071,0.0
COIN,2026-02-02 14:40:00,189.1999969482422,189.27090454101562,189.41000366210938,189.0,40549,0.0
COIN,2026-02-02 14:45:00,189.28799438476562,189.3000030517578,189.53500366210938,188.99000549316406,50585,0.0
COIN,2026-02-02 14:50:00,189.27999877929688,189.6199951171875,189.64889526367188,188.85000610351562,43210,0.0
COIN,2026-02-02 14:55:00,189.58839416503906,188.1300048828125,190.24000549316406,187.91000366210938,112688,0.0
COIN,2026-02-02 15:00:00,188.14999389648438,188.35499572753906,188.52000427246094,187.32000732421875,163552,0.0
COIN,2026-02-02 15:05:00,188.44000244140625,188.1898956298828,188.63999938964844,188.11000061035156,52820,0.0
COIN,2026-02-02 15:10:00,188.0800018310547,187.1300048828125,188.1699981689453,187.1300048828125,68243,0.0
COIN,2026-02-02 15:15:00,187.1833953857422,187.16000366210938,187.58999633789062,187.0800018310547,65750,0.0
COIN,2026-02-02 15:20:00,187.2050018310547,187.30499267578125,187.66000366210938,187.1300048828125,72056,0.0
COIN,2026-02-02 15:25:00,187.25999450683594,186.6199951171875,187.35000610351562,186.52999877929688,66412,0.0
COIN,2026-02-02 15:30:00,186.60000610351562,187.76499938964844,188.27000427246094,186.52000427246094,166897,0.0
COIN,2026-02-02 15:35:00,187.75,188.05999755859375,188.1300048828125,187.71539306640625,86602,0.0
COIN,2026-02-02 15:40:00,188.02499389648438,188.8249969482422,188.86000061035156,187.94000244140625,124669,0.0
COIN,2026-02-02 15:45:00,188.8249969482422,188.39999389648438,188.9499053955078,188.27000427246094,125923,0.0
COIN,2026-02-02 15:50:00,188.39999389648438,187.8800048828125,188.39999389648438,187.5500030517578,167306,0.0
COIN,2026-02-02 15:55:00,187.8699951171875,187.8699951171875,188.02999877929688,187.55999755859375,3920346,0.0
COIN,2026-02-03 09:30:00,188.39999389648438,186.0200958251953,188.4949951171875,185.13999938964844,419092,0.0
COIN,2026-02-03 09:35:00,186.02999877929688,183.55999755859375,186.58990478515625,183.55999755859375,199405,0.0
COIN,2026-02-03 09:40:00,183.63999938964844,183.14500427246094,184.4199981689453,182.60000610351562,298821,0.0
COIN,2026-02-03 09:45:00,183.14500427246094,185.52999877929688,185.72999572753906,183.0,162523,0.0
COIN,2026-02-03 09:50:00,185.5800018310547,184.17999267578125,185.6199951171875,184.17999267578125,94564,0.0
COIN,2026-02-03 09:55:00,184.10000610351562,182.82000732421875,184.19000244140625,182.64999389648438,122216,0.0
COIN,2026-02-03 10:00:00,182.88499450683594,184.15499877929688,184.25,182.47000122070312,164666,0.0
COIN,2026-02-03 10:05:00,184.0500030517578,183.14999389648438,184.4499969482422,182.36000061035156,110472,0.0
COIN,2026-02-03 10:10:00,183.0800018310547,182.1999969482422,183.25,181.78770446777344,119999,0.0
COIN,2026-02-03 10:15:00,182.1699981689453,182.50999450683594,182.82000732421875,181.89999389648438,97867,0.0
COIN,2026-02-03 10:20:00,182.4499969482422,183.0,183.75999450683594,182.4499969482422,84260,0.0
COIN,2026-02-03 10:25:00,183.02999877929688,184.16000366210938,184.44000244140625,182.77000427246094,127708,0.0
COIN,2026-02-03 10:30:00,184.05499267578125,183.39500427246094,184.5,183.25999450683594,65393,0.0
COIN,2026-02-03 10:35:00,183.33999633789062,182.49000549316406,183.33999633789062,182.35000610351562,70927,0.0
COIN,2026-02-03 10:40:00,182.52000427246094,181.3385009765625,182.52000427246094,181.3000946044922,84088,0.0
COIN,2026-02-03 10:45:00,181.41000366210938,183.0500030517578,183.0500030517578,181.33999633789062,98115,0.0
COIN,2026-02-03 10:50:00,182.9700927734375,182.59500122070312,183.3179931640625,182.24000549316406,79810,0.0
COIN,2026-02-03 10:55:00,182.64999389648438,182.67999267578125,183.1468048095703,182.47000122070312,71820,0.0
COIN,2026-02-03 11:00:00,182.61500549316406,182.16000366210938,182.62989807128906,182.10000610351562,41934,0.0
COIN,2026-02-03 11:05:00,182.22000122070312,181.85000610351562,182.22999572753906,181.52000427246094,57453,0.0
COIN,2026-02-03 11:10:00,181.83999633789062,181.58999633789062,181.95860290527344,181.36000061035156,70733,0.0
COIN,2026-02-03 11:15:00,181.58999633789062,180.947998046875,181.6300048828125,180.86000061035156,102144,0.0
COIN,2026-02-03 11:20:00,181.0,180.36000061035156,181.1199951171875,180.33999633789062,89883,0.0
COIN,2026-02-03 11:25:00,180.41000366210938,179.94000244140625,181.0800018310547,179.85000610351562,123150,0.0
COIN,2026-02-03 11:30:00,179.92999267578125,180.125,180.35000610351562,179.7899932861328,94354,0.0
COIN,2026-02-03 11:35:00,180.2698974609375,180.1699981689453,180.30999755859375,179.75,59348,0.0
COIN,2026-02-03 11:40:00,180.17430114746094,180.0399932861328,180.3300018310547,179.7100067138672,83295,0.0
COIN,2026-02-03 11:45:00,179.98150634765625,180.72500610351562,180.97000122070312,179.8699951171875,55060,0.0
COIN,2026-02-03 11:50:00,180.6721954345703,180.80499267578125,181.0,180.25,68121,0.0
COIN,2026-02-03 11:55:00,180.80499267578125,180.60899353027344,180.9600067138672,180.55850219726562,65198,0.0
COIN,2026-02-03 12:00:00,180.55999755859375,180.69000244140625,180.85000610351562,180.3300018310547,61629,0.0
