symbol,dt,open,close,high,low,vol,amount
META,2026-02-02 14:00:00,713.010009765625,713.2999877929688,713.369873046875,712.6900024414062,1805498,0.0
META,2026-02-02 14:05:00,713.239990234375,712.9000244140625,713.2999267578125,712.6099853515625,47476,0.0
META,2026-02-02 14:10:00,712.9000244140625,712.6815185546875,713.0750122070312,712.530029296875,44893,0.0
META,2026-02-02 14:15:00,712.6599731445312,714.282470703125,714.3499755859375,712.6500244140625,89147,0.0
META,2026-02-02 14:20:00,714.2999877929688,714.4099731445312,715.594970703125,714.1799926757812,114933,0.0
META,2026-02-02 14:25:00,714.4500122070312,712.739990234375,714.9099731445312,712.739990234375,89033,0.0
META,2026-02-02 14:30:00,712.7849731445312,712.5349731445312,713.4899291992188,712.5,61237,0.0
META,2026-02-02 14:35:00,712.5800170898438,712.218017578125,712.6199951171875,711.3361206054688,87859,0.0
META,2026-02-02 14:40:00,712.2050170898438,711.760009765625,712.3400268554688,711.2000122070312,76331,0.0
META,2026-02-02 14:45:00,711.819580078125,711.010009765625,711.819580078125,710.760009765625,50810,0.0
META,2026-02-02 14:50:00,711.0900268554688,710.3099975585938,711.3400268554688,710.0,67613,0.0
META,2026-02-02 14:55:00,710.2899780273438,710.4000854492188,711.7899780273438,708.9299926757812,127360,0.0
META,2026-02-02 15:00:00,710.4000244140625,711.5056762695312,711.8150024414062,709.6099853515625,69862,0.0
META,2026-02-02 15:05:00,711.4749755859375,712.1400146484375,712.5800170898438,711.3699951171875,61084,0.0
META,2026-02-02 15:10:00,712.1699829101562,709.97998046875,712.2550048828125,709.97998046875,65533,0.0
META,2026-02-02 15:15:00,709.9600219726562,710.8200073242188,711.260009765625,709.8948974609375,63043,0.0
META,2026-02-02 15:20:00,710.8599853515625,710.9000244140625,711.3800048828125,710.5599975585938,61878,0.0
META,2026-02-02 15:25:00,710.8150024414062,710.0399780273438,710.844970703125,709.7999877929688,54848,0.0
META,2026-02-02 15:30:00,709.9500122070312,707.6400146484375,710.0750122070312,707.5800170898438,90776,0.0
META,2026-02-02 15:35:00,707.6900024414062,707.8497924804688,708.6699829101562,707.5399780273438,95328,0.0
META,2026-02-02 15:40:00,707.75,707.3300170898438,707.9500122070312,706.9199829101562,97723,0.0
META,2026-02-02 15:45:00,707.1799926757812,706.8499755859375,707.3499755859375,706.219970703125,116431,0.0
META,2026-02-02 15:50:00,706.75,707.5499877929688,708.97998046875,706.239990234375,228224,0.0
META,2026-02-02 15:55:00,707.4400024414062,706.4199829101562,708.1300048828125,706.3300170898438,403414,0.0
META,2026-02-03 09:30:00,707.3699951171875,708.530029296875,710.5999755859375,706.0,494829,0.0
META,2026-02-03 09:35:00,708.280029296875,713.9400024414062,714.3599853515625,706.5,215642,0.0
META,2026-02-03 09:40:00,713.8900146484375,707.7000122070312,717.0,707.6199951171875,244714,0.0
META,2026-02-03 09:45:00,707.7000122070312,707.9349975585938,709.7014770507812,707.0,117518,0.0
META,2026-02-03 09:50:00,707.9249877929688,708.0750122070312,709.0700073242188,707.281982421875,90318,0.0
META,2026-02-03 09:55:00,708.1900024414062,704.282470703125,708.260009765625,702.8800048828125,294288,0.0
META,2026-02-03 10:00:00,704.2899780273438,703.7849731445312,705.1599731445312,701.3101196289062,181043,0.0
META,2026-02-03 10:05:00,703.7000122070312,702.60498046875,704.1500244140625,700.510009765625,174673,0.0
META,2026-02-03 10:10:00,702.5599975585938,700.5650024414062,703.0999145507812,700.4500122070312,107957,0.0
META,2026-02-03 10:15:00,700.4500122070312,701.7689819335938,702.8410034179688,700.260009765625,147159,0.0
META,2026-02-03 10:20:00,701.7100219726562,696.5499877929688,702.739990234375,696.510009765625,221568,0.0
META,2026-02-03 10:25:00,696.6099853515625,696.0,697.864990234375,695.75,170408,0.0
META,2026-02-03 10:30:00,695.864990234375,695.947509765625,698.2000122070312,694.77001953125,162420,0.0
META,2026-02-03 10:35:00,695.9500122070312,696.8800048828125,697.14990234375,695.0999755859375,102357,0.0
