symbol,dt,open,close,high,low,vol,amount
XRP-USD,2026-01-20 00:00:00,1.9863430261611938,1.9858049154281616,1.9863430261611938,1.9854177236557007,0,0.0
XRP-USD,2026-01-20 00:05:00,1.9860073328018188,1.9874367713928223,1.9877482652664185,1.9860073328018188,0,0.0
XRP-USD,2026-01-20 00:10:00,1.9870375394821167,1.9876987934112549,1.9878886938095093,1.9870375394821167,0,0.0
XRP-USD,2026-01-20 00:15:00,1.9877381324768066,1.987690806388855,1.9877381324768066,1.987492561340332,0,0.0
XRP-USD,2026-01-20 00:20:00,1.98765230178833,1.985827088356018,1.98765230178833,1.985827088356018,0,0.0
XRP-USD,2026-01-20 00:25:00,1.9846075773239136,1.9833391904830933,1.9846075773239136,1.983093500137329,0,0.0
XRP-USD,2026-01-20 00:30:00,1.983452558517456,1.9839664697647095,1.9839664697647095,1.983452558517456,0,0.0
XRP-USD,2026-01-20 00:35:00,1.9838627576828003,1.985592246055603,1.985592246055603,1.9838627576828003,0,0.0
XRP-USD,2026-01-20 00:40:00,1.9863919019699097,1.9870429039001465,1.9870429039001465,1.986148715019226,0,0.0
XRP-USD,2026-01-20 00:45:00,1.9870116710662842,1.9867340326309204,1.9874849319458008,1.9867340326309204,0,0.0
XRP-USD,2026-01-20 00:50:00,1.986919641494751,1.986067533493042,1.986919641494751,1.9860433340072632,0,0.0
XRP-USD,2026-01-20 00:55:00,1.985923409461975,1.9836586713790894,1.985923409461975,1.9836586713790894,0,0.0
XRP-USD,2026-01-20 01:00:00,1.9842230081558228,1.9820005893707275,1.9843693971633911,1.9820005893707275,0,0.0
XRP-USD,2026-01-20 01:05:00,1.9822723865509033,1.9825433492660522,1.9829750061035156,1.9822723865509033,0,0.0
XRP-USD,2026-01-20 01:10:00,1.9806723594665527,1.9771679639816284,1.9806723594665527,1.9771679639816284,0,0.0
XRP-USD,2026-01-20 01:15:00,1.977895736694336,1.9782183170318604,1.9782183170318604,1.9777815341949463,0,0.0
XRP-USD,2026-01-20 01:20:00,1.9783291816711426,1.9793586730957031,1.9793586730957031,1.9782569408416748,0,0.0
XRP-USD,2026-01-20 01:25:00,1.979568362236023,1.981801986694336,1.9818894863128662,1.979568362236023,0,0.0
XRP-USD,2026-01-20 01:30:00,1.9819411039352417,1.9801642894744873,1.9827942848205566,1.9801642894744873,0,0.0
XRP-USD,2026-01-20 01:35:00,1.9798558950424194,1.9779596328735352,1.9798558950424194,1.9779596328735352,0,0.0
XRP-USD,2026-01-20 01:40:00,1.976868987083435,1.9743622541427612,1.976868987083435,1.9743622541427612,0,0.0
XRP-USD,2026-01-20 01:45:00,1.9741722345352173,1.972182035446167,1.9741722345352173,1.972182035446167,0,0.0
XRP-USD,2026-01-20 01:50:00,1.9725266695022583,1.9734772443771362,1.9734772443771362,1.9722485542297363,0,0.0
XRP-USD,2026-01-20 01:55:00,1.9741508960723877,1.9736167192459106,1.9742686748504639,1.9735842943191528,0,0.0
XRP-USD,2026-01-20 02:00:00,1.9734435081481934,1.9708435535430908,1.9734435081481934,1.9708435535430908,0,0.0
XRP-USD,2026-01-20 02:05:00,1.9700678586959839,1.9663078784942627,1.9700678586959839,1.9663078784942627,0,0.0
XRP-USD,2026-01-20 02:10:00,1.9641731977462769,1.9643793106079102,1.9644540548324585,1.9641731977462769,0,0.0
XRP-USD,2026-01-20 02:15:00,1.9641450643539429,1.9638727903366089,1.9641450643539429,1.9633785486221313,0,0.0
XRP-USD,2026-01-20 02:20:00,1.964005470275879,1.9644360542297363,1.9646899700164795,1.964005470275879,0,0.0
XRP-USD,2026-01-20 02:25:00,1.9637316465377808,1.9629096984863281,1.9637446403503418,1.9629096984863281,0,0.0
XRP-USD,2026-01-20 02:30:00,1.9636073112487793,1.9650410413742065,1.96578049659729,1.9636073112487793,0,0.0
XRP-USD,2026-01-20 02:35:00,1.965322494506836,1.9670464992523193,1.9671458005905151,1.965322494506836,172800,0.0
XRP-USD,2026-01-20 02:40:00,1.967350721359253,1.9676505327224731,1.9676505327224731,1.967299222946167,0,0.0
XRP-USD,2026-01-20 02:45:00,1.9676815271377563,1.9671612977981567,1.9681310653686523,1.9671612977981567,2035968,0.0
XRP-USD,2026-01-20 02:50:00,1.9671214818954468,1.966460943222046,1.9671214818954468,1.9663920402526855,0,0.0
XRP-USD,2026-01-20 02:55:00,1.9664762020111084,1.9665647745132446,1.9667593240737915,1.9664762020111084,0,0.0
XRP-USD,2026-01-20 03:00:00,1.9677211046218872,1.9657204151153564,1.9677211046218872,1.9657204151153564,0,0.0
XRP-USD,2026-01-20 03:05:00,1.9655115604400635,1.9631818532943726,1.9655115604400635,1.9631412029266357,584704,0.0
XRP-USD,2026-01-20 03:10:00,1.9599913358688354,1.958868384361267,1.9599913358688354,1.9587230682373047,3807232,0.0
XRP-USD,2026-01-20 03:15:00,1.9588797092437744,1.959761381149292,1.959761381149292,1.9587188959121704,0,0.0
