symbol,dt,open,close,high,low,vol,amount
DIS,2026-01-02 09:30:00,113.44000244140625,112.05999755859375,113.44000244140625,112.05000305175781,431436,0.0
DIS,2026-01-02 09:35:00,112.07499694824219,112.49500274658203,112.5,111.9000015258789,206295,0.0
DIS,2026-01-02 09:40:00,112.48500061035156,112.45999908447266,112.62000274658203,112.0999984741211,191772,0.0
DIS,2026-01-02 09:45:00,112.48999786376953,112.44000244140625,112.63999938964844,112.27999877929688,84711,0.0
DIS,2026-01-02 09:50:00,112.45500183105469,112.61000061035156,112.62999725341797,112.31999969482422,94704,0.0
DIS,2026-01-02 09:55:00,112.61000061035156,112.41000366210938,112.62999725341797,112.30999755859375,209547,0.0
DIS,2026-01-02 10:00:00,112.4000015258789,112.16999816894531,112.51000213623047,112.05000305175781,161506,0.0
DIS,2026-01-02 10:05:00,112.19499969482422,112.1500015258789,112.33999633789062,112.11000061035156,104817,0.0
DIS,2026-01-02 10:10:00,112.13500213623047,111.93499755859375,112.16999816894531,111.86000061035156,86821,0.0
DIS,2026-01-02 10:15:00,111.91999816894531,112.09500122070312,112.12000274658203,111.73280334472656,116721,0.0
DIS,2026-01-02 10:20:00,112.09500122070312,111.87999725341797,112.0999984741211,111.8499984741211,94370,0.0
DIS,2026-01-02 10:25:00,111.86000061035156,111.94999694824219,111.97000122070312,111.7699966430664,79676,0.0
DIS,2026-01-02 10:30:00,111.91999816894531,112.15499877929688,112.16999816894531,111.91000366210938,115761,0.0
DIS,2026-01-02 10:35:00,112.16000366210938,112.21499633789062,112.25,112.06999969482422,214508,0.0
DIS,2026-01-02 10:40:00,112.20760345458984,112.23999786376953,112.35579681396484,112.19999694824219,182415,0.0
DIS,2026-01-02 10:45:00,112.23999786376953,112.16999816894531,112.44000244140625,112.12999725341797,133999,0.0
DIS,2026-01-02 10:50:00,112.16999816894531,112.11239624023438,112.22000122070312,111.9800033569336,57422,0.0
DIS,2026-01-02 10:55:00,112.1500015258789,111.97000122070312,112.2300033569336,111.9000015258789,71053,0.0
DIS,2026-01-02 11:00:00,111.9749984741211,111.84500122070312,112.00499725341797,111.83999633789062,230247,0.0
DIS,2026-01-02 11:05:00,111.84500122070312,111.7300033569336,111.87999725341797,111.62000274658203,208339,0.0
DIS,2026-01-02 11:10:00,111.69999694824219,111.80500030517578,111.91500091552734,111.66999816894531,82950,0.0
DIS,2026-01-02 11:15:00,111.80500030517578,111.75,111.9000015258789,111.731201171875,63316,0.0
DIS,2026-01-02 11:20:00,111.75,111.9749984741211,111.9800033569336,111.67500305175781,68651,0.0
DIS,2026-01-02 11:25:00,111.94999694824219,111.9800033569336,112.04000091552734,111.94499969482422,62328,0.0
DIS,2026-01-02 11:30:00,111.98999786376953,112.13999938964844,112.16000366210938,111.98999786376953,54133,0.0
DIS,2026-01-02 11:35:00,112.1500015258789,112.10749816894531,112.16000366210938,112.07499694824219,48710,0.0
DIS,2026-01-02 11:40:00,112.11499786376953,111.99349975585938,112.11499786376953,111.98999786376953,58676,0.0
DIS,2026-01-02 11:45:00,111.98999786376953,111.97000122070312,112.05500030517578,111.9000015258789,68370,0.0
