Date,Close,High,Low,Open,Volume
2024-03-21,126.35118865966797,130.03370725115204,126.29242760883639,127.83007817907118,17842400
2024-03-22,125.15635681152344,126.54709748840106,124.92130510124292,126.35120736420888,6660000
2024-03-25,123.48159790039062,125.03882573674163,123.45221737097405,125.03882573674163,7446100
2024-03-26,123.86356353759766,124.32387843837573,123.24654251223161,124.13779178346734,7063900
2024-03-27,122.68827819824219,125.18572764507066,121.90477006727379,124.70582826103863,8115900
2024-03-28,123.02128601074219,123.56974249897026,122.61973217317575,122.8058188268928,6587400
2024-04-01,122.89396667480469,123.66767886783964,121.99292141741662,122.95272773448856,4133600
2024-04-02,121.77745056152344,122.35529502889757,120.88620880385142,121.9439526792028,4862400
2024-04-03,123.63829803466797,123.80480015696241,121.50322569620158,121.69910834826588,7430000
2024-04-04,121.63055419921875,125.35223501160627,121.47384807381667,124.97027317113785,7588300
2024-04-05,122.32592010498047,123.40324855827963,121.5815809579799,121.85580920367504,4899500
2024-04-08,121.78723907470703,122.54137414161065,121.20940211501586,122.42384456085517,6119200
2024-04-09,121.0798110961914,122.57328591073194,119.1245284326441,122.1802638554511,5564100
2024-04-10,119.6256332397461,120.93242840401663,119.20313583687187,119.2326111795397,4509900
2024-04-11,121.08963012695312,121.65951172718654,119.24243622885103,119.59615532580473,7315200
2024-04-12,118.9968032836914,119.71406162363131,118.31884040390038,119.61580798071422,6196900
2024-04-15,117.78826904296875,120.33308128112753,117.35595148806266,120.04814045160255,5101500
2024-04-16,118.5153579711914,119.32104985608164,117.6605355155518,117.99459940857508,7000000
2024-04-17,116.59937286376953,118.92802238092433,116.54042217856409,118.86907169571889,5366600
2024-04-18,113.9759750366211,116.687819300242,113.68120658543094,116.687819300242,6662400
2024-04-19,112.87551879882812,114.73254061930601,112.46284894900491,114.09388811203009,8251500
2024-04-22,112.53160858154297,114.31002418416357,112.34492142015507,114.00543565454933,7125500
2024-04-23,113.08183288574219,113.83840163394248,112.74776902018922,113.1604387939683,5494800
2024-04-24,113.32747650146484,113.71067844952557,111.89295233646467,113.36677945758062,5791800
2024-04-25,112.88533020019531,112.98358384133591,110.81214613815753,111.64731333226116,6796600
2024-04-26,115.16484832763672,117.12995112137769,114.12334624576113,114.99781638927408,8355100
2024-04-29,114.45741271972656,115.26310458359204,113.27835401523596,114.94868842930971,4994100
2024-04-30,111.76522064208984,113.5043333044905,111.70626995748134,113.08183590682776,6234700
2024-05-01,112.62986755371094,114.72270689409376,111.66697135166434,111.92243682203839,5583600
2024-05-02,112.95410919189453,113.78927639112415,112.26632620341658,113.219402270502,5001000
2024-05-03,113.77945709228516,114.18229927521183,113.06219125948266,113.95631664720409,4485000
2024-05-06,116.27513885498047,116.29479408254569,114.15283155058427,114.30021577223178,6052400
2024-05-07,115.87228393554688,117.05134258685433,115.24345165534662,115.94106223193528,6437700
2024-05-08,115.34171295166016,115.92142219937097,115.06659974784048,115.65612911263587,4636000
2024-05-09,114.60479736328125,115.67578231226587,114.46724076378194,115.34171093043007,3236200
2024-05-10,114.63427734375,115.57752584830408,113.88754362948183,115.10590534416342,4122500
2024-05-13,114.33951568603516,115.1452075804753,114.17247624127097,115.0862493956227,4140000
2024-05-14,118.760986328125,120.41167292314842,114.10368745514377,114.46723415928612,17811200
2024-05-15,119.50772094726562,119.95969367985245,117.5819211533544,118.07319684046254,6604600
2024-05-16,120.02849578857422,120.31342912910999,119.09506735841968,119.812333257459,5159300
2024-05-17,121.34510040283203,121.42370631555869,119.94987918515992,121.03068424819786,6179400
2024-05-20,122.34730529785156,122.50451713068661,121.08964062026234,121.63987453891221,5989000
2024-05-21,122.45539093017578,123.1726568246127,121.75778026368127,122.28835897403056,5549500
2024-05-22,122.4259033203125,122.97613720348357,121.14859099411571,122.45537866300032,5705000
2024-05-23,121.92479705810547,124.48925675775877,121.01103147178536,124.3418800478827,6108600
2024-05-24,120.76539611816406,121.35492545864577,119.30138913550321,121.26649193462376,7173400
2024-05-28,122.31782531738281,122.64206908811157,120.8636534001361,121.08963603093069,6911400
2024-05-29,121.5809097290039,121.75776928317057,120.62783365912092,120.8439961693549,4735100
2024-05-30,115.04693603515625,119.3210404812741,114.98798535190674,118.07319604649801,10839600
2024-05-31,115.14521026611328,115.37119290845544,112.55127496027976,114.55567338147331,12755600
2024-06-03,117.19873046875,117.24786103754236,115.29257834294573,115.47926550882991,7256300
2024-06-04,117.97494506835938,118.26971348379557,116.64850219144088,116.94326311060487,7368000
2024-06-05,120.49029541015625,120.6475072583668,118.40729089528098,119.5273990768239,5973700
2024-06-06,121.34510040283203,122.10166169807687,120.11691112749972,120.73591582360913,7347200
2024-06-07,123.7228775024414,124.01764593766002,121.11911464558602,122.04271541274981,11545000
2024-06-10,122.32765197753906,124.73489996172061,121.8855068363702,123.53619352435175,10164700
2024-06-11,121.71847534179688,122.65190375091382,120.15622207784834,121.88551479152224,18373900
2024-06-12,137.93055725097656,138.5004388080455,131.62257966020718,132.33983791628395,40871300
