Date,Close,High,Low,Open,Volume
2024-03-18,49.40999984741211,51.36000061035156,48.290000915527344,48.439998626708984,38140500
2024-03-25,50.08000183105469,50.959999084472656,49.3849983215332,49.41999816894531,35359700
2024-04-01,47.119998931884766,50.11000061035156,46.599998474121094,50.06999969482422,60787900
2024-04-08,46.5099983215332,48.849998474121094,46.314998626708984,47.689998626708984,54978600
2024-04-15,42.0,46.72999954223633,41.709999084472656,46.72999954223633,70968700
2024-04-22,44.06999969482422,44.83000183105469,41.57500076293945,42.189998626708984,60701500
2024-04-29,45.470001220703125,46.65999984741211,42.98699951171875,44.70000076293945,64365800
2024-05-06,42.91999816894531,46.61000061035156,42.849998474121094,45.91999816894531,50758400
2024-05-13,45.45000076293945,46.36000061035156,43.36000061035156,43.400001525878906,67317600
2024-05-20,44.380001068115234,45.6349983215332,43.349998474121094,45.38999938964844,40859400
2024-05-27,42.45000076293945,44.4900016784668,41.779998779296875,44.2599983215332,38309900
2024-06-03,43.79999923706055,45.08000183105469,42.34000015258789,43.0,36396200
2024-06-10,43.869998931884766,45.900001525878906,43.25,43.400001525878906,42195600
2024-06-17,43.31999969482422,44.439998626708984,42.83000183105469,43.529998779296875,24031700
2024-06-24,43.95000076293945,44.34000015258789,42.900001525878906,43.31999969482422,31957100
2024-07-01,45.95000076293945,45.959999084472656,44.04999923706055,44.04999923706055,29915300
2024-07-08,46.790000915527344,47.5099983215332,45.29999923706055,46.02000045776367,38017300
2024-07-15,46.630001068115234,49.55500030517578,46.279998779296875,47.369998931884766,58926400
2024-07-22,45.779998779296875,48.220001220703125,44.31999969482422,47.09000015258789,41461000
2024-07-29,41.209999084472656,46.68000030517578,40.81999969482422,46.2400016784668,47460000
2024-08-05,41.459999084472656,41.79499816894531,36.849998474121094,36.992000579833984,46683500
2024-08-12,44.09000015258789,44.29999923706055,40.68000030517578,41.47999954223633,30970900
2024-08-19,46.2400016784668,46.310001373291016,44.08000183105469,44.16999816894531,33585500
2024-08-26,44.81999969482422,46.404998779296875,43.76499938964844,46.189998626708984,31545500
2024-09-02,41.59000015258789,44.779998779296875,41.35499954223633,44.68000030517578,33918400
2024-09-09,45.7599983215332,45.849998474121094,42.08000183105469,42.16999816894531,29321100
2024-09-16,46.900001525878906,48.11000061035156,44.970001220703125,45.529998779296875,31575300
2024-09-23,47.880001068115234,48.06999969482422,46.470001220703125,47.095001220703125,22578800
2024-09-30,46.54999923706055,48.060001373291016,45.1150016784668,47.599998474121094,28857300
2024-10-07,46.63999938964844,46.95000076293945,45.45000076293945,46.31999969482422,19244800
2024-10-14,48.029998779296875,48.040000915527344,46.349998474121094,46.90999984741211,20856000
2024-10-21,47.66999816894531,48.20500183105469,45.345001220703125,47.7400016784668,34680600
2024-10-28,46.63999938964844,48.915000915527344,45.709999084472656,48.150001525878906,27083200
2024-11-04,54.06999969482422,54.150001525878906,45.970001220703125,46.27000045776367,42819000
2024-11-11,53.459999084472656,58.380001068115234,52.77000045776367,55.97999954223633,75620400
2024-11-18,56.209999084472656,56.52000045776367,53.689998626708984,54.52000045776367,43282600
2024-11-25,57.97999954223633,58.349998474121094,55.97999954223633,57.45000076293945,25371400
2024-12-02,62.900001525878906,62.91999816894531,58.459999084472656,58.63999938964844,42789100
2024-12-09,61.33000183105469,63.439998626708984,60.20000076293945,63.43000030517578,39081100
2024-12-16,59.400001525878906,63.31999969482422,56.86000061035156,61.709999084472656,68378200
