Date,AdjClose,Close,High,Low,Open,Volume
1995-03-01,2.199697732925415,3.4243099689483643,3.622159004211426,2.37418794631958,2.4350650310516357,158657783
1995-04-01,2.141038417816162,3.3329949378967285,3.50040602684021,3.028611898422241,3.409090995788574,34454111
1995-05-01,2.5223193168640137,3.926542043685913,4.428773880004883,3.3025569915771484,3.3634328842163086,47203670
1995-06-01,2.805835723876953,4.367897987365723,4.520089149475098,3.880884885787964,3.941761016845703,21924673
1995-07-01,4.379841327667236,6.818181991577148,7.168221950531006,4.459212779998779,4.5048699378967285,52645824
1995-08-01,3.6857142448425293,5.737621784210205,6.879057884216309,5.539772987365723,6.879057884216309,23930369
1995-09-01,3.431527853012085,5.34192419052124,6.802962779998779,4.65706205368042,5.813717842102051,18604842
1995-10-01,3.881244659423828,6.0420050621032715,6.331169128417969,4.5048699378967285,5.387580871582031,22664694
1995-11-01,3.2946579456329346,5.128856182098389,6.072443008422852,5.083198070526123,6.0420050621032715,11707286
1995-12-01,2.6005311012268066,4.048295021057129,5.387580871582031,4.017857074737549,5.151683807373047,25627243
1996-01-01,3.4999618530273438,5.448458194732666,5.600648880004883,4.078733921051025,4.1091718673706055,33660705
1996-02-01,3.793255090713501,5.905032157897949,6.4529218673706055,5.212561130523682,5.418018817901611,35453673
1996-03-01,3.157787561416626,4.915787220001221,6.057223796844482,4.778814792633057,5.965909004211426,82530038
1996-04-01,3.4608559608459473,5.387580871582031,5.600648880004883,4.900568008422852,4.976664066314697,15883768
1996-05-01,3.6954915523529053,5.752840995788574,5.844155788421631,5.2353901863098145,5.357142925262451,21882782
1996-06-01,3.206670045852661,4.991882801055908,6.087662220001221,4.778814792633057,5.783278942108154,31165493
1996-07-01,2.9524834156036377,4.596185207366943,5.250608921051025,4.17004919052124,5.113636016845703,36152629
1996-08-01,3.011141061782837,4.6875,5.0223212242126465,4.428773880004883,4.619013786315918,8712705
1996-09-01,2.9769229888916016,4.634232997894287,4.839692115783691,4.00263786315918,4.474431991577148,15878836
1996-10-01,2.815612316131592,4.383117198944092,5.037540912628174,4.322239875793457,4.580965995788574,8435093
1996-11-01,3.451080560684204,5.37236213684082,5.631087779998779,4.3526787757873535,4.383117198944092,22652371
1996-12-01,3.8959078788757324,6.064834117889404,6.178977012634277,5.250608921051025,5.34192419052124,61321567
1997-01-01,5.719211578369141,8.903205871582031,8.979302406311035,5.996346950531006,6.026785850524902,50803574
1997-02-01,5.2010626792907715,8.096590995788574,9.161931991577148,7.898742198944092,9.161931991577148,37324673
1997-03-01,5.865859508514404,9.13149356842041,10.531656265258789,8.066152572631836,8.127029418945312,55665866
1997-04-01,6.217811584472656,9.679383277893066,10.470779418945312,8.431411743164062,9.040179252624512,67239274
1997-05-01,8.173097610473633,12.723214149475098,13.727679252624512,9.588068008422852,9.679383277893066,76689945
1997-06-01,9.150741577148438,14.245129585266113,14.54951286315918,11.323052406311035,12.662338256835938,52679911
1997-07-01,12.670257568359375,19.72402572631836,21.915584564208984,14.092938423156738,14.092938423156738,71832170
1997-08-01,13.29594898223877,20.69805145263672,24.533279418945312,19.115259170532227,19.63271141052246,67979708
1997-09-01,15.446761131286621,24.046266555786133,26.237825393676758,20.39366912841797,21.245941162109375,64230729
1997-10-01,11.457980155944824,17.836851119995117,25.750812530517578,16.58888053894043,24.381088256835938,126358850
1997-11-01,9.776432037353516,15.219156265258789,21.27638053894043,14.366883277893066,18.384740829467773,97953858
1997-12-01,10.55854606628418,16.436687469482422,17.77597427368164,13.727679252624512,16.071428298950195,86655595
1998-01-01,10.871389389038086,16.9237003326416,18.810876846313477,14.762580871582031,16.40625,81197014
1998-02-01,14.605988502502441,22.73741912841797,23.65056800842285,17.41071319580078,17.623781204223633,71233830
1998-03-01,14.459343910217285,22.509130477905273,23.894075393676758,20.941558837890625,22.798294067382812,65212223
1998-04-01,14.332252502441406,22.311281204223633,23.894075393676758,21.017654418945312,22.402597427368164,32021324
1998-05-01,11.985905647277832,18.6586856842041,22.28084373474121,18.506494522094727,21.76339340209961,36220184
1998-06-01,9.092080116271973,14.153815269470215,18.993505477905273,12.997159004211426,18.993505477905273,79976717
1998-07-01,8.974764823913574,13.971184730529785,16.132305145263672,12.784090995788574,14.30600643157959,39121748
1998-08-01,5.5139055252075195,8.583603858947754,14.762580871582031,7.426948070526123,13.697239875793457,27853877
1998-09-01,4.907768726348877,7.640016078948975,10.34902572631836,6.939935207366943,9.13149356842041,26375065
1998-10-01,7.977569103240967,12.418830871582031,12.966720581054688,6.300731182098389,7.3660712242126465,43433133
1998-11-01,8.857447624206543,13.788555145263672,14.762580871582031,11.353489875793457,11.810065269470215,29311539
1998-12-01,9.541797637939453,14.853896141052246,16.40625,12.662338256835938,13.027597427368164,37106608
1999-01-01,14.547329902648926,22.64610481262207,23.13311767578125,15.219156265258789,15.28003215789795,85947399
