date,Open,High,Low,Close,Volume,volumenotional,tradesdone
2024-04-09 00:00:00+00:00,0.614720006352186,0.6428196042376016,0.601551472664436,0.6137349583464508,113041438.71633632,69377482.68199354,101551.0
2024-04-10 00:00:00+00:00,0.6137331733459148,0.6204078825152228,0.5922250322014311,0.617211856005961,91807279.1072291,56664541.132630154,95018.0
2024-04-11 00:00:00+00:00,0.6172112635686475,0.6214008953132739,0.6030629982681766,0.6087380186063542,73054905.27904847,44471298.28904285,76653.0
2024-04-12 00:00:00+00:00,0.6086984352057226,0.6157504623450347,0.497247875095405,0.547361076796262,201085866.9068736,110066576.63865617,190017.0
2024-04-13 00:00:00+00:00,0.5472994277439924,0.5491220726090745,0.42581754455116944,0.479880221069576,277227673.13049895,133036077.06846799,244204.0
2024-04-14 00:00:00+00:00,0.47993393557965025,0.5075820271918354,0.4642343939885928,0.5038860968255844,191370361.09598777,96428864.30075994,148767.0
2024-04-15 00:00:00+00:00,0.503931871082973,0.5193862249835689,0.4814286166891391,0.49788876463551857,135026355.48718414,67228105.32675049,109691.0
2024-04-16 00:00:00+00:00,0.49758970087178256,0.502253423123942,0.47602132705601086,0.4967739204580868,103598263.85053575,51464915.68568194,91082.0
2024-04-17 00:00:00+00:00,0.49659959527848413,0.5230278146804604,0.4717877255792368,0.4951841268471838,100014078.52912109,49525384.1488685,83420.0
2024-04-18 00:00:00+00:00,0.49514746950495514,0.506417032048601,0.4856492792991399,0.5030315627271529,75101427.00319251,37778388.18845513,73051.0
2024-04-19 00:00:00+00:00,0.502903469666003,0.5109992234692217,0.466921528445218,0.503318414601367,112264997.34152368,56505040.477162376,95678.0
2024-04-20 00:00:00+00:00,0.503110713571507,0.5305234897915487,0.4984009540068271,0.5291278282097994,74561033.61064416,39452317.78347801,64443.0
2024-04-21 00:00:00+00:00,0.5290725248050505,0.5369056531068599,0.5180482598672776,0.5246033941288345,46918478.31533584,24613592.971585304,46896.0
2024-04-22 00:00:00+00:00,0.5247349886774636,0.5717856211606746,0.5222963395811253,0.5561828517756843,107929718.04127783,60028658.37154342,81349.0
2024-04-23 00:00:00+00:00,0.5563637184444578,0.5638151423571773,0.5418465817470728,0.5445537257136823,78451590.19078255,42721105.72655361,63192.0
2024-04-24 00:00:00+00:00,0.5445484533211709,0.5519109937415853,0.5210270483578916,0.5273083720441046,88672836.4282908,46757929.021535195,66853.0
2024-04-25 00:00:00+00:00,0.5271615538934477,0.5325819140220333,0.5135211009495286,0.5253955639312319,65752031.76204148,34545825.80724205,52905.0
2024-04-26 00:00:00+00:00,0.5254648487061657,0.5360318517335044,0.514315703112733,0.5258622455780138,56024512.485008046,29461175.942779798,47454.0
2024-04-27 00:00:00+00:00,0.5258442077311143,0.5263880531098571,0.5077574857307472,0.5177476369182509,44634371.017439835,23109340.11961194,41112.0
2024-04-28 00:00:00+00:00,0.5176704980750556,0.5249132877191136,0.5084789081630499,0.5103322190087394,27934597.881282497,14255925.323871726,31763.0
2024-04-29 00:00:00+00:00,0.5103263704320645,0.5174196300290639,0.498667998752136,0.5149002047120069,62742185.20705547,32305964.007191516,57450.0
2024-04-30 00:00:00+00:00,0.514946467848057,0.5195956970578046,0.48786675087617093,0.5002247517270989,78816515.1759994,39425971.735909425,73118.0
2024-05-01 00:00:00+00:00,0.5002784692101617,0.520918564317838,0.47807920586966124,0.5169163482699838,109529520.07523388,56617599.54505377,91807.0
2024-05-02 00:00:00+00:00,0.5167754330875912,0.5247006762528632,0.5062912433296015,0.5180705345080535,77100832.14429793,39943669.320012145,61926.0
2024-05-03 00:00:00+00:00,0.518268541206792,0.5370808170077206,0.5146383109132293,0.5320003466658234,70548346.18581153,37531744.627552256,59145.0
2024-05-04 00:00:00+00:00,0.5318495035288174,0.5409658672258275,0.5275537102669775,0.5303016130445912,36436893.06928065,19322543.168972813,39506.0
2024-05-05 00:00:00+00:00,0.5303613550366046,0.5334164914051465,0.5241486881187689,0.5297468381308007,24684995.172791183,13076798.142060207,30267.0
