date,Close,High,Low,Open,Volume,Adjclose,Adjhigh,Adjlow,Adjopen,Adjvolume,Divcash,Splitfactor
2024-06-28 00:00:00+00:00,4.16,4.36,4.14,4.35,47669527,4.16,4.36,4.14,4.35,47669527,0.0,1.0
2024-07-01 00:00:00+00:00,4.44,4.51,4.25,4.35,55633161,4.44,4.51,4.25,4.35,55633161,0.0,1.0
2024-07-02 00:00:00+00:00,4.53,4.54,4.38,4.45,35412308,4.53,4.54,4.38,4.45,35412308,0.0,1.0
2024-07-03 00:00:00+00:00,4.87,5.04,4.59,4.59,72459848,4.87,5.04,4.59,4.59,72459848,0.0,1.0
2024-07-05 00:00:00+00:00,4.62,4.75,4.405,4.725,61604007,4.62,4.75,4.405,4.725,61604007,0.0,1.0
2024-07-08 00:00:00+00:00,4.46,4.61,4.44,4.54,39272450,4.46,4.61,4.44,4.54,39272450,0.0,1.0
2024-07-09 00:00:00+00:00,4.5,4.54,4.42,4.47,27018324,4.5,4.54,4.42,4.47,27018324,0.0,1.0
2024-07-10 00:00:00+00:00,4.62,4.77,4.5,4.51,43456568,4.62,4.77,4.5,4.51,43456568,0.0,1.0
2024-07-11 00:00:00+00:00,4.68,4.8,4.6,4.79,56422755,4.68,4.8,4.6,4.79,56422755,0.0,1.0
2024-07-12 00:00:00+00:00,4.87,4.92,4.7,4.71,51797736,4.87,4.92,4.7,4.71,51797736,0.0,1.0
2024-07-15 00:00:00+00:00,4.63,4.81,4.53,4.81,58503295,4.63,4.81,4.53,4.81,58503295,0.0,1.0
2024-07-16 00:00:00+00:00,4.9,4.92,4.62,4.62,50004834,4.9,4.92,4.62,4.62,50004834,0.0,1.0
2024-07-17 00:00:00+00:00,4.59,4.865,4.55,4.83,54980517,4.59,4.865,4.55,4.83,54980517,0.0,1.0
2024-07-18 00:00:00+00:00,4.54,4.71,4.51,4.63,36332685,4.54,4.71,4.51,4.63,36332685,0.0,1.0
2024-07-19 00:00:00+00:00,4.46,4.515,4.41,4.51,22403649,4.46,4.515,4.41,4.51,22403649,0.0,1.0
2024-07-22 00:00:00+00:00,4.69,4.7,4.58,4.63,34131522,4.69,4.7,4.58,4.63,34131522,0.0,1.0
2024-07-23 00:00:00+00:00,4.48,4.5983,4.47,4.58,37498742,4.48,4.5983,4.47,4.58,37498742,0.0,1.0
2024-07-24 00:00:00+00:00,4.3,4.42,4.26,4.39,43266712,4.3,4.42,4.26,4.39,43266712,0.0,1.0
2024-07-25 00:00:00+00:00,4.27,4.44,4.27,4.39,40111284,4.27,4.44,4.27,4.39,40111284,0.0,1.0
2024-07-26 00:00:00+00:00,4.43,4.43,4.24,4.31,32103355,4.43,4.43,4.24,4.31,32103355,0.0,1.0
2024-07-29 00:00:00+00:00,4.39,4.47,4.3,4.44,33918318,4.39,4.47,4.3,4.44,33918318,0.0,1.0
2024-07-30 00:00:00+00:00,4.42,4.44,4.31,4.34,41983821,4.42,4.44,4.31,4.34,41983821,0.0,1.0
2024-07-31 00:00:00+00:00,4.44,4.615,4.43,4.5,33546763,4.44,4.615,4.43,4.5,33546763,0.0,1.0
2024-08-01 00:00:00+00:00,4.06,4.45,3.99,4.45,88261528,4.06,4.45,3.99,4.45,88261528,0.0,1.0
2024-08-02 00:00:00+00:00,4.05,4.25,3.93,3.95,39936769,4.05,4.25,3.93,3.95,39936769,0.0,1.0
2024-08-05 00:00:00+00:00,3.89,3.97,3.66,3.74,53237042,3.89,3.97,3.66,3.74,53237042,0.0,1.0
2024-08-06 00:00:00+00:00,3.77,3.92,3.76,3.9,37777500,3.77,3.92,3.76,3.9,37777500,0.0,1.0
2024-08-07 00:00:00+00:00,3.67,3.91,3.67,3.81,33486287,3.67,3.91,3.67,3.81,33486287,0.0,1.0
2024-08-08 00:00:00+00:00,3.82,3.89,3.63,3.73,35671049,3.82,3.89,3.63,3.73,35671049,0.0,1.0
2024-08-09 00:00:00+00:00,3.78,3.885,3.75,3.8,25866108,3.78,3.885,3.75,3.8,25866108,0.0,1.0
2024-08-12 00:00:00+00:00,3.76,3.83,3.74,3.8,20645494,3.76,3.83,3.74,3.8,20645494,0.0,1.0
2024-08-13 00:00:00+00:00,3.89,3.91,3.7607,3.77,29584604,3.89,3.91,3.7607,3.77,29584604,0.0,1.0
2024-08-14 00:00:00+00:00,3.72,3.925,3.71,3.915,37694790,3.72,3.925,3.71,3.915,37694790,0.0,1.0
2024-08-15 00:00:00+00:00,3.83,3.87,3.78,3.79,28523146,3.83,3.87,3.78,3.79,28523146,0.0,1.0
2024-08-16 00:00:00+00:00,3.95,3.98,3.83,3.84,28728693,3.95,3.98,3.83,3.84,28728693,0.0,1.0
2024-08-19 00:00:00+00:00,4.07,4.105,4.03,4.03,23455073,4.07,4.105,4.03,4.03,23455073,0.0,1.0
2024-08-20 00:00:00+00:00,3.85,4.17,3.83,4.12,43921558,3.85,4.17,3.83,4.12,43921558,0.0,1.0
2024-08-21 00:00:00+00:00,3.99,4.0,3.83,3.93,25739184,3.99,4.0,3.83,3.93,25739184,0.0,1.0
2024-08-22 00:00:00+00:00,3.99,4.05,3.92,4.01,25826801,3.99,4.05,3.92,4.01,25826801,0.0,1.0
2024-08-23 00:00:00+00:00,4.08,4.13,3.99,4.03,25913392,4.08,4.13,3.99,4.03,25913392,0.0,1.0
2024-08-26 00:00:00+00:00,4.03,4.1,3.98,4.06,25776183,4.03,4.1,3.98,4.06,25776183,0.0,1.0
2024-08-27 00:00:00+00:00,4.0,4.1,3.96,4.075,24654729,4.0,4.1,3.96,4.075,24654729,0.0,1.0
2024-08-28 00:00:00+00:00,3.7,4.0,3.68,3.96,62882024,3.7,4.0,3.68,3.96,62882024,0.0,1.0
2024-08-29 00:00:00+00:00,3.94,3.97,3.76,3.83,45246776,3.94,3.97,3.76,3.83,45246776,0.0,1.0
2024-08-30 00:00:00+00:00,4.04,4.205,4.0,4.19,65991105,4.04,4.205,4.0,4.19,65991105,0.0,1.0
2024-09-03 00:00:00+00:00,4.15,4.18,3.96,3.98,52928230,4.15,4.18,3.96,3.98,52928230,0.0,1.0
2024-09-04 00:00:00+00:00,4.24,4.29,4.18,4.23,48585609,4.24,4.29,4.18,4.23,48585609,0.0,1.0
2024-09-05 00:00:00+00:00,4.85,4.85,4.27,4.41,110271882,4.85,4.85,4.27,4.41,110271882,0.0,1.0
2024-09-06 00:00:00+00:00,5.02,5.18,4.9,4.94,105245025,5.02,5.18,4.9,4.94,105245025,0.0,1.0
2024-09-09 00:00:00+00:00,5.57,5.61,4.76,4.88,125459108,5.57,5.61,4.76,4.88,125459108,0.0,1.0
2024-09-10 00:00:00+00:00,5.48,5.5,5.32,5.43,58595025,5.48,5.5,5.32,5.43,58595025,0.0,1.0
2024-09-11 00:00:00+00:00,5.6,5.66,5.43,5.51,51390475,5.6,5.66,5.43,5.51,51390475,0.0,1.0
2024-09-12 00:00:00+00:00,5.28,5.54,5.1,5.54,71034926,5.28,5.54,5.1,5.54,71034926,0.0,1.0
2024-09-13 00:00:00+00:00,5.55,5.57,5.19,5.22,64294419,5.55,5.57,5.19,5.22,64294419,0.0,1.0
2024-09-16 00:00:00+00:00,5.4,5.55,5.38,5.54,37580120,5.4,5.55,5.38,5.54,37580120,0.0,1.0
2024-09-17 00:00:00+00:00,5.41,5.7,5.4,5.45,41732921,5.41,5.7,5.4,5.45,41732921,0.0,1.0
2024-09-18 00:00:00+00:00,5.02,5.48,5.01,5.45,65049704,5.02,5.48,5.01,5.45,65049704,0.0,1.0
2024-09-19 00:00:00+00:00,5.4,5.4,4.97,5.25,93014331,5.4,5.4,4.97,5.25,93014331,0.0,1.0
2024-09-20 00:00:00+00:00,5.28,5.54,5.21,5.34,53489081,5.28,5.54,5.21,5.34,53489081,0.0,1.0
2024-09-23 00:00:00+00:00,5.32,5.555,5.05,5.2,66291849,5.32,5.555,5.05,5.2,66291849,0.0,1.0
2024-09-24 00:00:00+00:00,5.94,5.96,5.61,5.76,116346140,5.94,5.96,5.61,5.76,116346140,0.0,1.0
2024-09-25 00:00:00+00:00,5.65,5.84,5.565,5.7,72687376,5.65,5.84,5.565,5.7,72687376,0.0,1.0
2024-09-26 00:00:00+00:00,5.78,6.2,5.695,6.0,139473626,5.78,6.2,5.695,6.0,139473626,0.0,1.0
2024-09-27 00:00:00+00:00,6.52,6.66,5.99,6.01,180982054,6.52,6.66,5.99,6.01,180982054,0.0,1.0
2024-09-30 00:00:00+00:00,6.68,7.71,6.66,7.7,214406996,6.68,7.71,6.66,7.7,214406996,0.0,1.0
2024-10-01 00:00:00+00:00,7.03,7.08,6.44,6.9,146968869,7.03,7.08,6.44,6.9,146968869,0.0,1.0
2024-10-02 00:00:00+00:00,7.21,7.38,6.8202,7.24,135598126,7.21,7.38,6.8202,7.24,135598126,0.0,1.0
2024-10-03 00:00:00+00:00,6.7,6.99,6.67,6.86,99136027,6.7,6.99,6.67,6.86,99136027,0.0,1.0
2024-10-04 00:00:00+00:00,6.77,6.8,6.4,6.72,92195003,6.77,6.8,6.4,6.72,92195003,0.0,1.0
2024-10-07 00:00:00+00:00,6.79,6.93,6.56,6.81,78405035,6.79,6.93,6.56,6.81,78405035,0.0,1.0
2024-10-08 00:00:00+00:00,6.24,6.4,6.11,6.26,82359219,6.24,6.4,6.11,6.26,82359219,0.0,1.0
2024-10-09 00:00:00+00:00,6.29,6.45,5.9775,6.08,70071069,6.29,6.45,5.9775,6.08,70071069,0.0,1.0
2024-10-10 00:00:00+00:00,6.22,6.35,6.1301,6.23,47902284,6.22,6.35,6.1301,6.23,47902284,0.0,1.0
2024-10-11 00:00:00+00:00,6.24,6.3,6.03,6.06,42897918,6.24,6.3,6.03,6.06,42897918,0.0,1.0
2024-10-14 00:00:00+00:00,5.79,6.1799,5.76,6.06,80930082,5.79,6.1799,5.76,6.06,80930082,0.0,1.0
2024-10-15 00:00:00+00:00,5.62,5.81,5.55,5.61,67585753,5.62,5.81,5.55,5.61,67585753,0.0,1.0
2024-10-16 00:00:00+00:00,5.51,5.69,5.475,5.66,46932629,5.51,5.69,5.475,5.66,46932629,0.0,1.0
2024-10-17 00:00:00+00:00,5.15,5.36,5.05,5.36,74651603,5.15,5.36,5.05,5.36,74651603,0.0,1.0
2024-10-18 00:00:00+00:00,5.22,5.49,5.18,5.46,66972487,5.22,5.49,5.18,5.46,66972487,0.0,1.0
2024-10-21 00:00:00+00:00,5.14,5.27,5.0518,5.09,35255310,5.14,5.27,5.0518,5.09,35255310,0.0,1.0
2024-10-22 00:00:00+00:00,5.23,5.35,5.15,5.16,38285846,5.23,5.35,5.15,5.16,38285846,0.0,1.0
2024-10-23 00:00:00+00:00,5.19,5.29,5.15,5.22,36170884,5.19,5.29,5.15,5.22,36170884,0.0,1.0
2024-10-24 00:00:00+00:00,4.98,5.16,4.96,5.15,49328665,4.98,5.16,4.96,5.15,49328665,0.0,1.0
2024-10-25 00:00:00+00:00,5.26,5.35,5.01,5.06,67917085,5.26,5.35,5.01,5.06,67917085,0.0,1.0
2024-10-28 00:00:00+00:00,5.81,6.03,5.37,5.38,109992439,5.81,6.03,5.37,5.38,109992439,0.0,1.0
2024-10-29 00:00:00+00:00,5.6,5.905,5.59,5.9,64407147,5.6,5.905,5.59,5.9,64407147,0.0,1.0
2024-10-30 00:00:00+00:00,5.35,5.44,5.3,5.44,57415089,5.35,5.44,5.3,5.44,57415089,0.0,1.0
2024-10-31 00:00:00+00:00,5.1,5.31,5.05,5.3,50277419,5.1,5.31,5.05,5.3,50277419,0.0,1.0
2024-11-01 00:00:00+00:00,5.1,5.19,5.0,5.14,43951803,5.1,5.19,5.0,5.14,43951803,0.0,1.0
2024-11-04 00:00:00+00:00,5.14,5.3,5.12,5.13,36745788,5.14,5.3,5.12,5.13,36745788,0.0,1.0
2024-11-05 00:00:00+00:00,5.28,5.38,5.22,5.28,32012097,5.28,5.38,5.22,5.28,32012097,0.0,1.0
2024-11-06 00:00:00+00:00,5.0,5.18,4.86,5.0,81290901,5.0,5.18,4.86,5.0,81290901,0.0,1.0
2024-11-07 00:00:00+00:00,5.31,5.35,5.1301,5.23,56496051,5.31,5.35,5.1301,5.23,56496051,0.0,1.0
2024-11-08 00:00:00+00:00,5.09,5.2,5.015,5.16,57885297,5.09,5.2,5.015,5.16,57885297,0.0,1.0
2024-11-11 00:00:00+00:00,5.06,5.23,5.0,5.18,51270555,5.06,5.23,5.0,5.18,51270555,0.0,1.0
2024-11-12 00:00:00+00:00,4.58,4.88,4.58,4.88,86695677,4.58,4.88,4.58,4.88,86695677,0.0,1.0
2024-11-13 00:00:00+00:00,4.61,4.69,4.56,4.66,45111275,4.61,4.69,4.56,4.66,45111275,0.0,1.0
2024-11-14 00:00:00+00:00,4.43,4.65,4.43,4.57,39880863,4.43,4.65,4.43,4.57,39880863,0.0,1.0
2024-11-15 00:00:00+00:00,4.49,4.51,4.36,4.44,46287426,4.49,4.51,4.36,4.44,46287426,0.0,1.0
2024-11-18 00:00:00+00:00,4.67,4.75,4.55,4.605,47955673,4.67,4.75,4.55,4.605,47955673,0.0,1.0
2024-11-19 00:00:00+00:00,4.63,4.75,4.48,4.745,81563506,4.63,4.75,4.48,4.745,81563506,0.0,1.0
2024-11-20 00:00:00+00:00,4.65,4.84,4.31,4.41,92292297,4.65,4.84,4.31,4.41,92292297,0.0,1.0
2024-11-21 00:00:00+00:00,4.7,4.805,4.5,4.58,54962295,4.7,4.805,4.5,4.58,54962295,0.0,1.0
2024-11-22 00:00:00+00:00,4.84,4.92,4.59,4.6,66538413,4.84,4.92,4.59,4.6,66538413,0.0,1.0
2024-11-25 00:00:00+00:00,4.67,4.86,4.64,4.79,54234921,4.67,4.86,4.64,4.79,54234921,0.0,1.0
2024-11-26 00:00:00+00:00,4.31,4.605,4.31,4.6,71245235,4.31,4.605,4.31,4.6,71245235,0.0,1.0
2024-11-27 00:00:00+00:00,4.38,4.45,4.28,4.44,45474476,4.38,4.45,4.28,4.44,45474476,0.0,1.0
2024-11-29 00:00:00+00:00,4.48,4.53,4.36,4.38,29218231,4.48,4.53,4.36,4.38,29218231,0.0,1.0
2024-12-02 00:00:00+00:00,4.4,4.61,4.36,4.49,40711242,4.4,4.61,4.36,4.49,40711242,0.0,1.0
2024-12-03 00:00:00+00:00,4.64,4.8299,4.4,4.41,79059846,4.64,4.8299,4.4,4.41,79059846,0.0,1.0
2024-12-04 00:00:00+00:00,4.6,4.74,4.52,4.67,47932741,4.6,4.74,4.52,4.67,47932741,0.0,1.0
2024-12-05 00:00:00+00:00,4.61,4.77,4.6,4.65,86599497,4.61,4.77,4.6,4.65,86599497,0.0,1.0
2024-12-06 00:00:00+00:00,4.61,4.71,4.56,4.7,44028266,4.61,4.71,4.56,4.7,44028266,0.0,1.0
2024-12-09 00:00:00+00:00,5.18,5.36,4.93,4.94,123185728,5.18,5.36,4.93,4.94,123185728,0.0,1.0
2024-12-10 00:00:00+00:00,4.77,5.02,4.75,4.95,64769707,4.77,5.02,4.75,4.95,64769707,0.0,1.0
2024-12-11 00:00:00+00:00,4.67,4.8,4.57,4.78,55104360,4.67,4.8,4.57,4.78,55104360,0.0,1.0
2024-12-12 00:00:00+00:00,4.59,4.6481,4.49,4.6,47028890,4.59,4.6481,4.49,4.6,47028890,0.0,1.0
2024-12-13 00:00:00+00:00,4.51,4.55,4.45,4.53,31903261,4.51,4.55,4.45,4.53,31903261,0.0,1.0
2024-12-16 00:00:00+00:00,4.42,4.57,4.4,4.47,36537694,4.42,4.57,4.4,4.47,36537694,0.0,1.0
2024-12-17 00:00:00+00:00,4.54,4.62,4.39,4.4,39286618,4.54,4.62,4.39,4.4,39286618,0.0,1.0
2024-12-18 00:00:00+00:00,4.32,4.565,4.28,4.55,45533851,4.32,4.565,4.28,4.55,45533851,0.0,1.0
2024-12-19 00:00:00+00:00,4.4,4.51,4.37,4.4,27936436,4.4,4.51,4.37,4.4,27936436,0.0,1.0
2024-12-20 00:00:00+00:00,4.54,4.61,4.42,4.48,36765627,4.54,4.61,4.42,4.48,36765627,0.0,1.0
2024-12-23 00:00:00+00:00,4.48,4.5487,4.47,4.5,32756004,4.48,4.5487,4.47,4.5,32756004,0.0,1.0
2024-12-24 00:00:00+00:00,4.62,4.68,4.51,4.51,24244377,4.62,4.68,4.51,4.51,24244377,0.0,1.0
2024-12-26 00:00:00+00:00,4.69,4.83,4.605,4.63,33923427,4.69,4.83,4.605,4.63,33923427,0.0,1.0
2024-12-27 00:00:00+00:00,4.48,4.65,4.48,4.64,41203574,4.48,4.65,4.48,4.64,41203574,0.0,1.0
2024-12-30 00:00:00+00:00,4.38,4.47,4.3301,4.43,36562585,4.38,4.47,4.3301,4.43,36562585,0.0,1.0
2024-12-31 00:00:00+00:00,4.36,4.56,4.35,4.43,39899681,4.36,4.56,4.35,4.43,39899681,0.0,1.0
2025-01-02 00:00:00+00:00,4.55,4.73,4.36,4.42,63007712,4.55,4.73,4.36,4.42,63007712,0.0,1.0
2025-01-03 00:00:00+00:00,4.63,4.66,4.46,4.52,35597937,4.63,4.66,4.46,4.52,35597937,0.0,1.0
2025-01-06 00:00:00+00:00,4.71,4.91,4.67,4.765,53340651,4.71,4.91,4.67,4.765,53340651,0.0,1.0
2025-01-07 00:00:00+00:00,4.51,4.68,4.45,4.63,61962000,4.51,4.68,4.45,4.63,61962000,0.0,1.0
2025-01-08 00:00:00+00:00,4.32,4.405,4.26,4.4,49570100,4.32,4.405,4.26,4.4,49570100,0.0,1.0
2025-01-10 00:00:00+00:00,4.17,4.27,4.16,4.25,41829017,4.17,4.27,4.16,4.25,41829017,0.0,1.0
2025-01-13 00:00:00+00:00,4.06,4.12,4.01,4.12,36105351,4.06,4.12,4.01,4.12,36105351,0.0,1.0
2025-01-14 00:00:00+00:00,4.08,4.195,4.02,4.14,32476614,4.08,4.195,4.02,4.14,32476614,0.0,1.0
2025-01-15 00:00:00+00:00,4.1,4.14,4.02,4.11,32660968,4.1,4.14,4.02,4.11,32660968,0.0,1.0
2025-01-16 00:00:00+00:00,4.16,4.2,4.075,4.1,28870087,4.16,4.2,4.075,4.1,28870087,0.0,1.0
2025-01-17 00:00:00+00:00,4.36,4.42,4.19,4.21,50447581,4.36,4.42,4.19,4.21,50447581,0.0,1.0
2025-01-21 00:00:00+00:00,4.18,4.38,4.17,4.35,38457548,4.18,4.38,4.17,4.35,38457548,0.0,1.0
2025-01-22 00:00:00+00:00,4.28,4.36,4.13,4.17,39858962,4.28,4.36,4.13,4.17,39858962,0.0,1.0
2025-01-23 00:00:00+00:00,4.13,4.22,4.09,4.22,33087975,4.13,4.22,4.09,4.22,33087975,0.0,1.0
2025-01-24 00:00:00+00:00,4.29,4.35,4.14,4.19,40544463,4.29,4.35,4.14,4.19,40544463,0.0,1.0
2025-01-27 00:00:00+00:00,4.27,4.42,4.25,4.32,51189523,4.27,4.42,4.25,4.32,51189523,0.0,1.0
2025-01-28 00:00:00+00:00,4.32,4.33,4.17,4.27,37121668,4.32,4.33,4.17,4.27,37121668,0.0,1.0
2025-01-29 00:00:00+00:00,4.22,4.35,4.22,4.32,24440741,4.22,4.35,4.22,4.32,24440741,0.0,1.0
2025-01-30 00:00:00+00:00,4.44,4.47,4.27,4.27,49084863,4.44,4.47,4.27,4.27,49084863,0.0,1.0
2025-01-31 00:00:00+00:00,4.32,4.5,4.3,4.43,37501723,4.32,4.5,4.3,4.43,37501723,0.0,1.0
2025-02-03 00:00:00+00:00,4.28,4.385,4.1106,4.17,63162724,4.28,4.385,4.1106,4.17,63162724,0.0,1.0
