Date,Close,High,Low,Open,Volume
2016-03-21,42.316253662109375,44.669122138807616,41.89167627243163,44.26223589547992,38559300
2016-03-28,41.582088470458984,44.29762052949902,41.343266417713416,42.36932934056008,39451700
2016-04-04,40.945213317871094,42.740822119111094,40.16681991235603,41.67053329542816,36192000
2016-04-11,42.01551818847656,44.0499531311755,41.130980963456004,41.45825879192592,55746200
2016-04-18,39.468048095703125,42.148198050265535,38.17662462046694,42.148198050265535,58409800
2016-04-25,36.858665466308594,39.698032593868504,36.46062640451474,39.37959864503996,56305800
2016-05-02,37.185935974121094,38.211998750440515,36.22179051733674,37.24785329365616,60994900
2016-05-09,36.79672622680664,38.30928658343609,35.94757178485875,37.247841843881325,53061700
2016-05-16,38.24636459350586,39.63068903437754,37.31460925556464,37.75830259602346,53714400
2016-05-23,38.26411056518555,39.14262481896401,37.62519449300348,38.15762511734043,36209500
2016-05-30,36.88865661621094,38.78766318881553,36.604693206388426,38.379466210334535,42424200
2016-06-06,37.30573654174805,37.989024686105516,36.38285358949031,36.862043205290846,51252000
2016-06-13,33.72956085205078,37.004019346859984,33.43672505448964,36.906406285969275,60300700
2016-06-20,31.2182559967041,34.750053708428936,31.20938023642417,34.10226199753297,65995400
2016-06-27,32.629207611083984,32.83330613489836,28.928803510757763,30.916551101346588,84940600
2016-07-04,33.16164016723633,33.4988480624512,30.242140484941977,31.94592133107929,50176300
2016-07-11,35.47770690917969,36.6934252965686,33.36572638629537,33.427843161811644,79148100
2016-07-18,34.572574615478516,36.57806984961749,33.96027919537977,35.64631138692685,54103400
2016-07-25,34.386234283447266,35.406730332355494,33.942540937854396,34.75893506889172,42693400
2016-08-01,33.427852630615234,35.060644160499706,31.96366672641463,34.53708591490873,56875700
2016-08-08,32.25651168823242,33.933675732549425,32.15890197506511,33.24151166525418,43264300
2016-08-15,32.8084831237793,33.48660093165814,31.97867896447511,32.43373121133047,50148900
2016-08-22,32.20174789428711,33.12970154211323,32.03221927550973,32.59434209742399,40744500
2016-08-29,33.16539001464844,33.54906309858976,32.139290351314116,32.3623559394795,46792500
2016-09-05,33.68290328979492,35.14621298083733,32.70141607859644,33.21892646517233,46942500
2016-09-12,32.8084831237793,34.43240013573344,32.64787564754556,33.22784746769076,48661900
2016-09-19,34.601932525634766,34.762540019454775,32.87986593367295,32.93340289951653,42607400
2016-09-26,35.119449615478516,35.89571697269526,33.82566841764325,34.369949041841686,44073700
2016-10-03,34.75361251831055,36.921809883426135,34.6197718301093,35.021290491002944,51408900
2016-10-10,35.72618103027344,36.475681450618694,33.82566149944969,34.985601734726544,67695600
2016-10-17,36.73443603515625,37.06457552584494,34.842840975123835,35.458504120017025,61447700
2016-10-24,36.886112213134766,37.84083230664293,35.73509338513388,36.93072463359871,49607800
2016-10-31,38.26020431518555,38.5814192536778,36.69874545595615,37.225180293216184,48903700
2016-11-07,41.38311767578125,41.891706806933435,38.39403756065351,38.72417699251076,65590600
2016-11-14,43.83289337158203,44.13766208261816,41.78018656546847,41.78914884252336,49792700
2016-11-21,44.137664794921875,44.29004745009834,43.483305689130184,43.90460454423706,24571900
2016-11-28,43.30403137207031,44.236262086228535,41.99531662250042,43.99424298522794,44202500
2016-12-05,46.414459228515625,47.292909399806064,42.658636034006825,43.483302285638615,47066200
2016-12-12,44.96233367919922,46.378612980589445,44.442436063089445,45.742181813069735,47400900
2016-12-19,44.720298767089844,45.84973698454329,44.51413223329677,45.01610515432172,24705900
2016-12-26,44.092830657958984,45.365689140307495,43.805989984074074,44.774079822993556,15766500
2017-01-02,44.532066345214844,45.652539022138704,44.07491157815961,44.25418789034968,26050700
2017-01-09,45.92145538330078,46.611667016763,44.29900958884454,44.334865537977734,45440400
2017-01-16,45.267086029052734,45.91247924090603,44.478272483388764,45.706312724766335,29289100
2017-01-23,44.549991607666016,46.19932742451815,43.71635971320531,45.069889120030915,39005100
2017-01-30,42.855838775634766,43.87770927644568,41.663654245081275,43.87770927644568,48084900
2017-02-06,44.15559005737305,44.433468539359865,42.78413246117207,43.196465625866125,32372000
2017-02-13,45.92145538330078,46.5758110676298,44.012168834601994,44.2541913621338,38350200
2017-02-20,45.23124694824219,46.19037142920221,44.71134932669376,45.984204836225096,25377200
2017-02-27,45.11427307128906,46.68017646440681,44.74529551929971,45.29426287462971,52367100
2017-03-06,43.116397857666016,44.8622912598558,42.261448765817995,44.54731164165828,43854400
2017-03-13,41.856468200683594,43.3953777804555,40.704538935234694,43.10739546409327,59435500
2017-03-20,41.397499084472656,42.50443180020375,40.02058336566425,42.50443180020375,40176800
2017-03-27,41.36149597167969,42.1174503585285,40.56954637251981,40.83052796861898,34627100
2017-04-03,40.650535583496094,41.703473577669456,40.27256013067767,41.36149333486738,39564700
2017-04-10,39.62461471557617,42.45044413804863,39.426628962837356,40.560559224413964,49679000
2017-04-17,40.97452163696289,41.5504862656006,39.57060871291348,39.71459987007291,37677500
2017-04-24,40.89352798461914,42.792413803604575,40.37156130702786,41.84747158348475,46995200
2017-05-01,43.82735824584961,44.12433855502288,40.857537989014084,41.028526443809575,41964900
2017-05-08,44.08833694458008,45.15927098459653,43.55736889735745,43.85434916348804,40977800
2017-05-15,43.377376556396484,44.736292837639255,42.792410570836566,44.20532482141436,31444600
2017-05-22,45.905460357666016,46.04100935772978,43.655371776118244,43.70958861842034,30479700
2017-05-29,46.257877349853516,46.881398529028075,43.845131674197965,45.71568831741405,37916100
2017-06-05,47.902530670166016,48.408576393780216,45.69762380821632,46.07715896271559,45498900
2017-06-12,46.98983383178711,47.866376065969234,46.013889474493155,47.848302639298566,37176400
2017-06-19,47.82119369506836,48.07421823675047,46.68259532253744,47.080200392103784,42893700
2017-06-26,48.56218719482422,49.27606858476938,47.53202256358048,47.911557627123685,30995600
2017-07-03,50.11646270751953,50.15260955974431,48.56218598054323,49.03208127085111,23039800
2017-07-10,49.818267822265625,50.37853033341616,48.6344840748009,49.736939115231344,48001600
2017-07-17,47.22478103637695,49.96284482582924,47.05308865536424,49.8815161301593,37807500
2017-07-24,45.48073959350586,47.36033118292222,44.640344199848585,47.13441851682411,43143600
2017-07-31,45.7337646484375,45.90545704860826,44.51383407726413,45.60725409597967,32317400
2017-08-07,44.712642669677734,46.583199612630246,43.79091840911131,46.26692320088633,34025200
2017-08-14,42.95051574707031,45.634359371619105,42.74267650418476,45.173499041247446,32867900
2017-08-21,42.18240737915039,43.438481075114346,40.66427419991465,42.91436555572402,50130000
2017-08-28,43.21881866455078,43.518947542733116,41.709070522770936,42.59127394150243,31462200
2017-09-04,43.155155181884766,43.47347421710627,40.554022027501205,42.536703796811025,43459800
2017-09-11,43.88274002075195,44.75584655430788,43.51894389706184,43.609894662692845,48611100
2017-09-18,44.082828521728516,44.54666528649663,43.127864558200486,43.95550091843597,29165900
2017-09-25,43.85546112060547,44.81951505138152,42.855023410348046,44.03735573209107,37335900
2017-10-02,47.302406311035156,47.76624651572675,43.5644185271632,43.973684806175264,44947000
2017-10-09,49.07590866088867,49.14866927282636,46.784001426105284,47.356979102155364,40836800
2017-10-16,48.448368072509766,49.16686356348381,46.72034155715246,48.91220486968783,33036500
2017-10-23,45.98366165161133,48.766689510931435,45.42887405446343,48.47565396315178,33932900
2017-10-30,45.838138580322266,46.3201655001099,45.14692663216418,45.674430669938346,25131800
2017-11-06,44.46481704711914,46.538446211666766,44.41025004978942,45.838144303540886,26841300
2017-11-13,45.310646057128906,46.0655219990008,43.955512250531285,44.201070709092775,28574900
2017-11-20,45.85791778564453,46.51682332111457,44.95192267437323,45.61082820984327,15090000
2017-11-27,47.642459869384766,49.033480977724665,44.91532762089008,45.80301608170428,42825400
2017-12-04,48.92365264892578,49.985220748055816,47.51432845961485,48.74977634933596,32352200
2017-12-11,51.33964538574219,51.69655495356772,48.62166645939242,49.16160227820299,47676500
2017-12-18,51.27558135986328,52.01685018411196,50.781405634699176,51.724004016977055,34525500
2017-12-25,51.24812698364258,51.96193906379423,51.14746046136445,51.15661386757243,13815100
2018-01-01,51.22066879272461,51.92533088951175,50.26891711724578,51.51351492502559,28847000
2018-01-08,54.753135681152344,55.36628125239893,49.308021372178885,51.174914814139825,70551400
