Date,Close,High,Low,Open,Volume
2021-03-01,42.49115753173828,44.04837702307224,37.70614558865562,42.467766860997024,760601000
2021-06-01,45.079017639160156,46.04368120136603,41.31646279389342,43.10526191984127,965165000
2021-09-01,50.59175491333008,52.741777158456266,43.199627606168185,45.345993427940684,1058337000
2021-12-01,54.06990432739258,62.38325481513618,47.2550204435278,51.864547406476035,1681492000
2022-03-01,53.73865509033203,59.77641265454373,47.46838795427748,54.17032026437344,1588401000
2022-06-01,46.546241760253906,55.110170736917055,43.26354266371381,54.79682003610486,1261521000
2022-09-01,51.81425094604492,51.873490616125075,39.0297095879227,46.21372572132487,1515768000
2022-12-01,56.350643157958984,58.50495541797768,48.931916615781105,52.24872505679508,1355299000
2023-03-01,77.25008392333984,88.13256292536954,56.04063595031588,56.79309913992415,1618532000
2023-06-01,88.87378692626953,88.94889595973467,74.7649557721737,77.0992501959709,1730098000
2023-09-01,89.62220001220703,96.79987747963192,76.97462426189333,87.31225309503387,1548427000
2023-12-01,126.58934783935547,128.4514663538323,87.90751215646245,89.79201393821253,1988018000
2024-03-01,129.9153594970703,141.3418071833911,117.10619746396429,129.65916312578463,1880184000
2024-06-01,159.89540100097656,181.8360847452627,126.19185667834864,132.84025674731515,2280577600
2024-09-01,159.6741180419922,183.65281624344638,132.8975648195247,157.9993555153506,1496018500
2024-12-01,197.11585998535156,248.95725617513685,160.86149220679297,161.05916844354286,2044693800
2025-03-01,239.9021453857422,243.86632331984578,136.86324922378284,202.1730746392844,1864647600
2025-06-01,295.61859130859375,315.45968975117984,239.67381290561028,241.80106524700776,1292168500
2025-09-01,401.5025329589844,401.54239679774446,286.13135354891546,288.2934878882561,1546177600
2025-12-01,318.9397277832031,413.8181846838263,294.736039176732,394.0959420203187,1869694000
2026-03-01,310.510009765625,353.1400146484375,307.20001220703125,309.3599853515625,474834463
