date,Close,High,Low,Open,Volume,Adjclose,Adjhigh,Adjlow,Adjopen,Adjvolume,Divcash,Splitfactor
2024-04-01 00:00:00+00:00,175.22,176.75,170.21,176.17,80751684,175.22,176.75,170.21,176.17,80751684,0.0,1.0
2024-04-02 00:00:00+00:00,166.63,167.69,163.43,164.75,115344925,166.63,167.69,163.43,164.75,115344925,0.0,1.0
2024-04-03 00:00:00+00:00,168.38,168.82,163.28,164.02,82223543,168.38,168.82,163.28,164.02,82223543,0.0,1.0
2024-04-04 00:00:00+00:00,171.11,177.19,168.01,170.07,122061224,171.11,177.19,168.01,170.07,122061224,0.0,1.0
2024-04-05 00:00:00+00:00,164.9,170.86,160.51,169.08,136439809,164.9,170.86,160.51,169.08,136439809,0.0,1.0
2024-04-08 00:00:00+00:00,172.98,174.5,167.79,169.34,104039371,172.98,174.5,167.79,169.34,104039371,0.0,1.0
2024-04-09 00:00:00+00:00,176.88,179.22,171.92,172.91,102327658,176.88,179.22,171.92,172.91,102327658,0.0,1.0
2024-04-10 00:00:00+00:00,171.76,174.93,170.01,173.04,84532407,171.76,174.93,170.01,173.04,84532407,0.0,1.0
2024-04-11 00:00:00+00:00,174.6,175.88,168.51,172.55,94515987,174.6,175.88,168.51,172.55,94515987,0.0,1.0
2024-04-12 00:00:00+00:00,171.05,173.8099,170.3644,172.34,64722669,171.05,173.8099,170.3644,172.34,64722669,0.0,1.0
2024-04-15 00:00:00+00:00,161.48,170.69,161.38,170.24,100245310,161.48,170.69,161.38,170.24,100245310,0.0,1.0
2024-04-16 00:00:00+00:00,157.11,158.19,153.75,156.742,96999956,157.11,158.19,153.75,156.742,96999956,0.0,1.0
2024-04-17 00:00:00+00:00,155.45,158.33,153.78,157.64,82439718,155.45,158.33,153.78,157.64,82439718,0.0,1.0
2024-04-18 00:00:00+00:00,149.93,152.2,148.7,151.25,96098830,149.93,152.2,148.7,151.25,96098830,0.0,1.0
2024-04-19 00:00:00+00:00,147.05,150.94,146.22,148.97,87074500,147.05,150.94,146.22,148.97,87074500,0.0,1.0
2024-04-22 00:00:00+00:00,142.05,144.44,138.8025,140.56,107097564,142.05,144.44,138.8025,140.56,107097564,0.0,1.0
2024-04-23 00:00:00+00:00,144.68,147.26,141.11,143.33,124545104,144.68,147.26,141.11,143.33,124545104,0.0,1.0
2024-04-24 00:00:00+00:00,162.13,167.97,157.51,162.84,181178020,162.13,167.97,157.51,162.84,181178020,0.0,1.0
2024-04-25 00:00:00+00:00,170.18,170.88,158.36,158.96,126427521,170.18,170.88,158.36,158.96,126427521,0.0,1.0
2024-04-26 00:00:00+00:00,168.29,172.12,166.37,168.85,109815725,168.29,172.12,166.37,168.85,109815725,0.0,1.0
2024-04-29 00:00:00+00:00,194.05,198.87,184.54,188.42,243869678,194.05,198.87,184.54,188.42,243869678,0.0,1.0
2024-04-30 00:00:00+00:00,183.28,190.95,182.8401,186.98,127031787,183.28,190.95,182.8401,186.98,127031787,0.0,1.0
2024-05-01 00:00:00+00:00,179.99,185.86,179.01,182.0,92829719,179.99,185.86,179.01,182.0,92829719,0.0,1.0
2024-05-02 00:00:00+00:00,180.01,184.6,176.02,182.86,89148041,180.01,184.6,176.02,182.86,89148041,0.0,1.0
2024-05-03 00:00:00+00:00,181.19,184.78,178.42,182.1,75491539,181.19,184.78,178.42,182.1,75491539,0.0,1.0
2024-05-06 00:00:00+00:00,184.76,187.56,182.2,183.8,84390253,184.76,187.56,182.2,183.8,84390253,0.0,1.0
2024-05-07 00:00:00+00:00,177.81,183.26,177.4,182.4,75045854,177.81,183.26,177.4,182.4,75045854,0.0,1.0
2024-05-08 00:00:00+00:00,174.72,176.06,170.15,171.59,79969488,174.72,176.06,170.15,171.59,79969488,0.0,1.0
2024-05-09 00:00:00+00:00,171.97,175.62,171.37,175.01,65950292,171.97,175.62,171.37,175.01,65950292,0.0,1.0
2024-05-10 00:00:00+00:00,168.47,173.0599,167.75,173.05,72627178,168.47,173.0599,167.75,173.05,72627178,0.0,1.0
2024-05-13 00:00:00+00:00,171.89,175.4,169.0,170.0,67018903,171.89,175.4,169.0,170.0,67018903,0.0,1.0
2024-05-14 00:00:00+00:00,177.55,179.49,174.07,174.4959,86407422,177.55,179.49,174.07,174.4959,86407422,0.0,1.0
2024-05-15 00:00:00+00:00,173.99,180.0,173.11,179.9,79662993,173.99,180.0,173.11,179.9,79662993,0.0,1.0
2024-05-16 00:00:00+00:00,174.84,175.79,171.43,174.1,59812220,174.84,175.79,171.43,174.1,59812220,0.0,1.0
2024-05-17 00:00:00+00:00,177.46,179.63,172.75,173.55,77445845,177.46,179.63,172.75,173.55,77445845,0.0,1.0
2024-05-20 00:00:00+00:00,174.95,177.754,173.52,177.56,61727425,174.95,177.754,173.52,177.56,61727425,0.0,1.0
2024-05-21 00:00:00+00:00,186.6,186.875,174.71,175.51,115266512,186.6,186.875,174.71,175.51,115266512,0.0,1.0
2024-05-22 00:00:00+00:00,180.11,183.8,178.12,182.85,88313477,180.11,183.8,178.12,182.85,88313477,0.0,1.0
2024-05-23 00:00:00+00:00,173.74,181.9,173.26,181.8,71975496,173.74,181.9,173.26,181.8,71975496,0.0,1.0
2024-05-24 00:00:00+00:00,179.24,180.08,173.73,174.835,65584478,179.24,180.08,173.73,174.835,65584478,0.0,1.0
2024-05-28 00:00:00+00:00,176.75,178.25,173.16,176.4,59736620,176.75,178.25,173.16,176.4,59736620,0.0,1.0
2024-05-29 00:00:00+00:00,176.19,178.15,173.93,174.19,54782649,176.19,178.15,173.93,174.19,54782649,0.0,1.0
2024-05-30 00:00:00+00:00,178.79,182.67,175.38,178.575,77784755,178.79,182.67,175.38,178.575,77784755,0.0,1.0
2024-05-31 00:00:00+00:00,178.08,180.32,173.82,178.5,67314602,178.08,180.32,173.82,178.5,67314602,0.0,1.0
2024-06-03 00:00:00+00:00,176.29,182.6389,174.49,178.13,68568920,176.29,182.6389,174.49,178.13,68568920,0.0,1.0
2024-06-04 00:00:00+00:00,174.77,177.755,174.0,174.775,60056340,174.77,177.755,174.0,174.775,60056340,0.0,1.0
2024-06-05 00:00:00+00:00,175.0,176.15,172.13,175.35,57953756,175.0,176.15,172.13,175.35,57953756,0.0,1.0
2024-06-06 00:00:00+00:00,177.94,179.73,172.73,174.6,69887024,177.94,179.73,172.73,174.6,69887024,0.0,1.0
2024-06-07 00:00:00+00:00,177.48,179.35,175.58,176.13,56244932,177.48,179.35,175.58,176.13,56244932,0.0,1.0
2024-06-10 00:00:00+00:00,173.79,178.57,173.17,176.06,50869682,173.79,178.57,173.17,176.06,50869682,0.0,1.0
2024-06-11 00:00:00+00:00,170.66,174.75,167.41,173.92,64761928,170.66,174.75,167.41,173.92,64761928,0.0,1.0
2024-06-12 00:00:00+00:00,177.29,180.55,169.8,171.12,90389446,177.29,180.55,169.8,171.12,90389446,0.0,1.0
2024-06-13 00:00:00+00:00,182.47,191.08,181.23,188.39,118984122,182.47,191.08,181.23,188.39,118984122,0.0,1.0
2024-06-14 00:00:00+00:00,178.01,186.0,176.92,185.8,82038194,178.01,186.0,176.92,185.8,82038194,0.0,1.0
2024-06-17 00:00:00+00:00,187.44,188.81,177.0,177.92,109786083,187.44,188.81,177.0,177.92,109786083,0.0,1.0
2024-06-18 00:00:00+00:00,184.86,187.2,182.37,186.56,68982265,184.86,187.2,182.37,186.56,68982265,0.0,1.0
2024-06-20 00:00:00+00:00,181.57,185.21,179.66,184.68,55893139,181.57,185.21,179.66,184.68,55893139,0.0,1.0
2024-06-21 00:00:00+00:00,183.01,183.95,180.69,182.3,63029482,183.01,183.95,180.69,182.3,63029482,0.0,1.0
2024-06-24 00:00:00+00:00,182.58,188.8,182.55,184.97,61992070,182.58,188.8,182.55,184.97,61992070,0.0,1.0
2024-06-25 00:00:00+00:00,187.35,187.97,182.01,184.4,63678265,187.35,187.97,182.01,184.4,63678265,0.0,1.0
2024-06-26 00:00:00+00:00,196.37,197.755,186.36,186.54,95737066,196.37,197.755,186.36,186.54,95737066,0.0,1.0
2024-06-27 00:00:00+00:00,197.42,198.72,194.05,195.17,72746521,197.42,198.72,194.05,195.17,72746521,0.0,1.0
2024-06-28 00:00:00+00:00,197.88,203.2,195.26,199.55,95438068,197.88,203.2,195.26,199.55,95438068,0.0,1.0
2024-07-01 00:00:00+00:00,209.86,213.23,200.85,201.02,135691395,209.86,213.23,200.85,201.02,135691395,0.0,1.0
2024-07-02 00:00:00+00:00,231.26,231.3,218.06,218.89,205047920,231.26,231.3,218.06,218.89,205047920,0.0,1.0
2024-07-03 00:00:00+00:00,246.39,248.35,234.25,234.56,166561471,246.39,248.35,234.25,234.56,166561471,0.0,1.0
2024-07-05 00:00:00+00:00,251.52,252.37,242.4601,249.81,154501152,251.52,252.37,242.4601,249.81,154501152,0.0,1.0
2024-07-08 00:00:00+00:00,252.94,259.439,244.57,247.71,157219580,252.94,259.439,244.57,247.71,157219580,0.0,1.0
2024-07-09 00:00:00+00:00,262.33,265.61,250.3,251.0,160742516,262.33,265.61,250.3,251.0,160742516,0.0,1.0
2024-07-10 00:00:00+00:00,263.26,267.59,257.86,262.8,128519430,263.26,267.59,257.86,262.8,128519430,0.0,1.0
2024-07-11 00:00:00+00:00,241.03,271.0,239.65,263.3,221707273,241.03,271.0,239.65,263.3,221707273,0.0,1.0
2024-07-12 00:00:00+00:00,248.23,251.84,233.0912,235.8,155955773,248.23,251.84,233.0912,235.8,155955773,0.0,1.0
2024-07-15 00:00:00+00:00,252.64,265.6,251.73,255.97,146912920,252.64,265.6,251.73,255.97,146912920,0.0,1.0
2024-07-16 00:00:00+00:00,256.56,258.62,245.8001,255.31,126332470,256.56,258.62,245.8001,255.31,126332470,0.0,1.0
2024-07-17 00:00:00+00:00,248.5,258.47,246.182,252.73,115584810,248.5,258.47,246.182,252.73,115584810,0.0,1.0
2024-07-18 00:00:00+00:00,249.23,257.14,247.2,251.09,110869037,249.23,257.14,247.2,251.09,110869037,0.0,1.0
2024-07-19 00:00:00+00:00,239.2,249.44,236.83,247.79,87403903,239.2,249.44,236.83,247.79,87403903,0.0,1.0
2024-07-22 00:00:00+00:00,251.51,253.21,243.75,244.21,101225430,251.51,253.21,243.75,244.21,101225430,0.0,1.0
2024-07-23 00:00:00+00:00,246.38,255.7594,245.63,253.6,111928192,246.38,255.7594,245.63,253.6,111928192,0.0,1.0
2024-07-24 00:00:00+00:00,215.99,225.99,214.71,225.42,167942939,215.99,225.99,214.71,225.42,167942939,0.0,1.0
2024-07-25 00:00:00+00:00,220.25,226.0,216.231,216.8,100636466,220.25,226.0,216.231,216.8,100636466,0.0,1.0
2024-07-26 00:00:00+00:00,219.8,222.2799,215.33,221.19,94604145,219.8,222.2799,215.33,221.19,94604145,0.0,1.0
2024-07-29 00:00:00+00:00,232.1,234.27,224.7,224.9,129201789,232.1,234.27,224.7,224.9,129201789,0.0,1.0
2024-07-30 00:00:00+00:00,222.62,232.41,220.0,232.25,100560334,222.62,232.41,220.0,232.25,100560334,0.0,1.0
2024-07-31 00:00:00+00:00,232.07,234.68,226.7875,227.9,67497011,232.07,234.68,226.7875,227.9,67497011,0.0,1.0
2024-08-01 00:00:00+00:00,216.86,231.867,214.3328,227.69,83861898,216.86,231.867,214.3328,227.69,83861898,0.0,1.0
