date,Open,High,Low,Close,Volume,volumenotional,tradesdone
2026-08-28 00:00:00+00:00,109.18405230187534,109.24510794530448,109.16150201441617,109.20765124379064,2374.4988884200006,259313.44648533995,416.0
2026-08-28 00:01:00+00:00,109.15624432280865,109.15624432280865,108.91383811490324,108.94649398700362,3183.254630319997,346804.431441259,389.0
2026-08-28 00:02:00+00:00,108.86414664419418,108.89202393964702,108.80966600906318,108.86562576667868,540.33045546,58823.41315444741,249.0
2026-08-28 00:03:00+00:00,109.00107264133807,109.12826820079142,109.00105954637792,109.07222027247408,399.00846922,43520.73964534653,222.0
2026-08-28 00:04:00+00:00,109.06073109034052,109.09611877811591,109.00281260673977,109.03297674406616,785.6694245200003,85663.87609221305,213.0
2026-08-28 00:05:00+00:00,109.02898875451402,109.03909620171298,108.92646539539757,108.99361185997056,2980.11538967,324813.5400796169,385.0
2026-08-28 00:06:00+00:00,109.00900761891641,109.01763320053404,108.95984141821761,108.9911978165965,443.9540303199999,48387.081540082385,182.0
2026-08-28 00:07:00+00:00,108.96516544567339,108.97735333923053,108.75896017402943,108.7655316450591,1514.985123476264,164778.16238925137,338.0
2026-08-28 00:08:00+00:00,108.47364451011728,108.52367731653854,108.4642173734731,108.50101618434074,1188.6918304487187,128974.27153371005,225.0
2026-08-28 00:09:00+00:00,108.66163523131326,108.7335123494593,108.66061281688887,108.7019107643497,1018.4803228200003,110710.75716642576,200.0
2026-08-28 00:10:00+00:00,108.88313070016527,108.89866198731595,108.83989313644129,108.89814002627499,774.2915605600002,84318.91078302589,189.0
2026-08-28 00:11:00+00:00,108.9516108361218,109.00394965231966,108.93324102152508,108.95751162192981,727.84607383,79304.29704830822,226.0
2026-08-28 00:12:00+00:00,108.93213058423075,108.97117755327159,108.90860767258528,108.9603226458174,1183.5730487600001,128962.50126778339,258.0
2026-08-28 00:13:00+00:00,108.89763393964726,109.04748981951381,108.89762595501692,109.01559268374176,6181.907337250001,673924.2922862807,387.0
2026-08-28 00:14:00+00:00,109.08530067388487,109.1964865236846,109.07934411068827,109.1483277952178,4896.080436540001,534398.992399221,439.0
2026-08-28 00:15:00+00:00,108.98105811904458,109.28200730338841,108.97889190064211,109.28162266535989,3918.915233541918,428265.41580945865,477.0
2026-08-28 00:16:00+00:00,109.46602490441013,109.55349459231678,109.39893402036593,109.4542464479031,1172.6209505700003,128348.34251366321,281.0
2026-08-28 00:17:00+00:00,109.46500802153456,109.6065850618587,109.44339090198729,109.5976247699216,2380.266726869999,260871.57958382758,318.0
2026-08-28 00:18:00+00:00,109.58833878102308,109.693966555822,109.42336654094179,109.68653982209513,4295.167109789998,471122.01823053387,458.0
2026-08-28 00:19:00+00:00,109.69034812932219,109.73938420326479,109.60285975890065,109.61727730606833,1563.4855294200008,171385.0268424573,411.0
2026-08-28 00:20:00+00:00,109.60581604541483,109.64440127280406,109.47715896711352,109.58599854924898,2233.196210529999,244727.0366873288,286.0
2026-08-28 00:21:00+00:00,109.59155140636871,109.65150969506664,109.57499964697745,109.61382307100007,869.8121794300002,95343.43834104101,226.0
2026-08-28 00:22:00+00:00,109.6250437082201,109.69261165505527,109.61187261282778,109.68370949059815,1869.3401293299999,205036.15968454888,297.0
2026-08-28 00:23:00+00:00,109.6552581848252,109.72798934342254,109.59969032222578,109.60849877215762,3328.349798439998,364815.42479562154,380.0
2026-08-28 00:24:00+00:00,109.57341234466662,109.6003315626826,109.31940706517872,109.3196931720595,3055.3086277599987,334005.4017326692,398.0
2026-08-28 00:25:00+00:00,109.18878219291504,109.29630160588232,109.13484234052318,109.26566981074495,1529.0622302403249,167074.00876952062,293.0
2026-08-28 00:26:00+00:00,109.36897625589874,109.65828755092136,109.36897625589764,109.65828755092136,2361.7640016818414,258986.99602384208,324.0
2026-08-28 00:27:00+00:00,109.645884505039,109.66699543108184,109.57779994998859,109.6400662385542,739.6954781000002,81100.26121524304,201.0
2026-08-28 00:28:00+00:00,109.60274253622035,109.6598929181057,109.59347026941452,109.59612317570692,740.4997440300001,81155.90115829134,196.0
2026-08-28 00:29:00+00:00,109.65013187882445,109.88238616635492,109.63208176503767,109.85222046278248,2286.5225118299995,251179.57506266428,431.0
2026-08-28 00:30:00+00:00,109.78662385990698,109.79168507779603,109.67763330009949,109.69570673216842,910.3754245699997,99864.275589804,210.0
2026-08-28 00:31:00+00:00,109.7237063665699,109.87351099424555,109.72066665908403,109.82038158356424,1121.4904245,123162.50636090344,209.0
2026-08-28 00:32:00+00:00,109.7177142844904,109.914087669954,109.71663326656989,109.86881934509393,3115.3749520699976,342282.5678012092,330.0
2026-08-28 00:33:00+00:00,109.99553432848342,110.05737033812261,109.6768785406742,109.69015702615361,4362.476434889994,478520.7251659783,591.0
2026-08-28 00:34:00+00:00,109.7018051079655,109.71399497571858,109.47360586365207,109.61967982663128,4185.821584079042,458848.42185814714,465.0
2026-08-28 00:35:00+00:00,109.62819045204196,109.7693827571183,109.55992183987675,109.6394773949082,2419.72556522,265297.44640981965,329.0
2026-08-28 00:36:00+00:00,109.64080791226111,109.64798550100134,109.45728243893872,109.5005933596729,3244.780943319998,355305.43861569895,408.0
2026-08-28 00:37:00+00:00,109.50399443833503,109.5923154574707,109.49190149448269,109.54871722402997,537.5295788499999,58885.67583299056,216.0
2026-08-28 00:38:00+00:00,109.55123335566178,109.66625160853172,109.52312774494423,109.5475945359838,1095.34252783,119992.1391167404,244.0
2026-08-28 00:39:00+00:00,109.52204118095668,109.94224124997044,109.51551094353442,109.93549416871073,9166.63777337001,1007738.8534810023,648.0
2026-08-28 00:40:00+00:00,109.91867348409158,109.98683918399789,109.7170375356019,109.74782410267562,3486.263450779999,382609.8279717903,456.0
2026-08-28 00:41:00+00:00,109.76078645231219,109.80730926856685,109.61354433279132,109.64182500264563,1897.018578439999,207992.57900408594,382.0
2026-08-28 00:42:00+00:00,109.65006433562662,109.65007868976274,109.50212049292807,109.59429466131388,2558.741721249998,280423.49416086974,358.0
2026-08-28 00:43:00+00:00,109.60039531834451,109.67507529378565,109.42311529215574,109.46042189575395,9767.040396990007,1069104.3625273984,629.0
2026-08-28 00:44:00+00:00,109.46286024057692,109.48469069307049,109.40903292364759,109.47186648240711,633.78684903,69381.82931531766,229.0
2026-08-28 00:45:00+00:00,109.46219671966675,109.5385637503825,109.4268443442259,109.45853649869419,2285.9826868299992,250220.31936176447,284.0
2026-08-28 00:46:00+00:00,109.45339343706274,109.4678473814552,109.33991158750811,109.37926544004858,740.3696714600001,80981.09081838491,240.0
