date,Close,High,Low,Open,Volume,Adjclose,Adjhigh,Adjlow,Adjopen,Adjvolume,Divcash,Splitfactor
2024-04-01 00:00:00+00:00,119.16,121.36,117.23,117.9,6139617,119.16,121.36,117.23,117.9,6139617,0.0,1.0
2024-04-02 00:00:00+00:00,118.24,119.17,116.57,119.13,4776596,118.24,119.17,116.57,119.13,4776596,0.0,1.0
2024-04-03 00:00:00+00:00,119.52,119.89,117.06,117.51,3656113,119.52,119.89,117.06,117.51,3656113,0.0,1.0
2024-04-04 00:00:00+00:00,117.47,120.73,117.4,120.1,4100158,117.47,120.73,117.4,120.1,4100158,0.0,1.0
2024-04-05 00:00:00+00:00,117.87,118.1344,116.17,117.9,5952313,117.87,118.1344,116.17,117.9,5952313,0.0,1.0
2024-04-08 00:00:00+00:00,117.62,117.81,113.84,114.72,4503736,117.62,117.81,113.84,114.72,4503736,0.0,1.0
2024-04-09 00:00:00+00:00,121.1,121.14,118.0,118.0,5092134,121.1,121.14,118.0,118.0,5092134,0.0,1.0
2024-04-10 00:00:00+00:00,119.7,122.67,118.26,122.0,5325726,119.7,122.67,118.26,122.0,5325726,0.0,1.0
2024-04-11 00:00:00+00:00,121.13,121.68,118.85,120.54,4386188,121.13,121.68,118.85,120.54,4386188,0.0,1.0
2024-04-12 00:00:00+00:00,115.5,119.38,115.27,119.3,8916844,115.5,119.38,115.27,119.3,8916844,0.0,1.0
2024-04-15 00:00:00+00:00,114.29,116.88,113.21,116.88,6896806,114.29,116.88,113.21,116.88,6896806,0.0,1.0
2024-04-16 00:00:00+00:00,113.52,115.45,111.86,112.62,5151483,113.52,115.45,111.86,112.62,5151483,0.0,1.0
2024-04-17 00:00:00+00:00,113.43,114.89,112.6,114.065,4628749,113.43,114.89,112.6,114.065,4628749,0.0,1.0
2024-04-18 00:00:00+00:00,113.7,116.15,113.66,114.0,5136353,113.7,116.15,113.66,114.0,5136353,0.0,1.0
2024-04-19 00:00:00+00:00,113.49,113.565,110.65,112.99,9408029,113.49,113.565,110.65,112.99,9408029,0.0,1.0
2024-04-22 00:00:00+00:00,124.14,124.42,113.36,114.05,15018171,124.14,124.42,113.36,114.05,15018171,0.0,1.0
2024-04-23 00:00:00+00:00,128.02,129.62,125.03,125.38,15521456,128.02,129.62,125.03,125.38,15521456,0.0,1.0
2024-04-24 00:00:00+00:00,127.55,130.29,126.07,128.34,7222945,127.55,130.29,126.07,128.34,7222945,0.0,1.0
2024-04-25 00:00:00+00:00,125.79,126.175,124.06,124.9,7765015,125.79,126.175,124.06,124.9,7765015,0.0,1.0
2024-04-26 00:00:00+00:00,129.31,130.02,124.86,129.36,11547606,129.31,130.02,124.86,129.36,11547606,0.0,1.0
2024-04-29 00:00:00+00:00,126.82,129.79,125.33,128.53,7217614,126.82,129.79,125.33,128.53,7217614,0.0,1.0
2024-04-30 00:00:00+00:00,125.18,127.48,124.53,127.44,7345805,125.18,127.48,124.53,127.44,7345805,0.0,1.0
2024-05-01 00:00:00+00:00,124.49,126.75,122.5601,125.09,4560511,124.49,126.75,122.5601,125.09,4560511,0.0,1.0
2024-05-02 00:00:00+00:00,137.54,139.75,128.7,128.97,21585698,137.54,139.75,128.7,128.97,21585698,0.0,1.0
2024-05-03 00:00:00+00:00,140.18,140.21,136.56,137.54,11575696,140.18,140.21,136.56,137.54,11575696,0.0,1.0
2024-05-06 00:00:00+00:00,138.64,142.32,137.0,141.65,7978202,138.64,142.32,137.0,141.65,7978202,0.0,1.0
2024-05-07 00:00:00+00:00,137.65,138.92,135.4,136.12,5092308,137.65,138.92,135.4,136.12,5092308,0.0,1.0
2024-05-08 00:00:00+00:00,139.16,140.27,135.99,136.18,5431675,139.16,140.27,135.99,136.18,5431675,0.0,1.0
2024-05-09 00:00:00+00:00,136.38,141.46,136.14,140.9,5784090,136.38,141.46,136.14,140.9,5784090,0.0,1.0
2024-05-10 00:00:00+00:00,136.27,140.25,136.15,138.81,4231146,136.27,140.25,136.15,138.81,4231146,0.0,1.0
2024-05-13 00:00:00+00:00,140.52,143.0,137.77,139.41,9728294,140.52,143.0,137.77,139.41,9728294,0.0,1.0
2024-05-14 00:00:00+00:00,138.69,139.11,136.8,138.51,6573950,138.69,139.11,136.8,138.51,6573950,0.0,1.0
2024-05-15 00:00:00+00:00,141.3,141.49,137.73,140.68,4941476,141.3,141.49,137.73,140.68,4941476,0.0,1.0
2024-05-16 00:00:00+00:00,143.38,144.0,140.84,141.75,9881362,143.38,144.0,140.84,141.75,9881362,0.0,1.0
2024-05-17 00:00:00+00:00,146.19,149.42,143.19,144.76,16060782,146.19,149.42,143.19,144.76,16060782,0.0,1.0
2024-05-20 00:00:00+00:00,146.77,148.64,145.27,147.65,13945084,146.77,148.64,145.27,147.65,13945084,0.0,1.0
2024-05-21 00:00:00+00:00,145.45,148.49,144.31,144.68,11746372,145.45,148.49,144.31,144.68,11746372,0.0,1.0
2024-05-22 00:00:00+00:00,147.09,156.5,144.12,150.265,29565329,147.09,156.5,144.12,150.265,29565329,0.0,1.0
2024-05-23 00:00:00+00:00,153.63,160.0,149.98,150.0,21406739,153.63,160.0,149.98,150.0,21406739,0.0,1.0
2024-05-24 00:00:00+00:00,157.57,164.69,157.46,158.89,19118752,157.57,164.69,157.46,158.89,19118752,0.0,1.0
2024-05-28 00:00:00+00:00,149.72,160.0,148.62,158.92,17839907,149.72,160.0,148.62,158.92,17839907,0.0,1.0
