date,Close,High,Low,Open,Volume,Adjclose,Adjhigh,Adjlow,Adjopen,Adjvolume,Divcash,Splitfactor
2024-04-01 00:00:00+00:00,22.86,23.21,22.4,22.98,40788839,22.86,23.21,22.4,22.98,40788839,0.0,1.0
2024-04-02 00:00:00+00:00,22.72,22.79,21.72,22.0,39518421,22.72,22.79,21.72,22.0,39518421,0.0,1.0
2024-04-03 00:00:00+00:00,22.7,23.01,22.38,22.44,30063825,22.7,23.01,22.38,22.44,30063825,0.0,1.0
2024-04-04 00:00:00+00:00,22.48,24.1,22.4,23.82,64307993,22.48,24.1,22.4,23.82,64307993,0.0,1.0
2024-04-05 00:00:00+00:00,22.96,23.32,22.3065,22.42,38349177,22.96,23.32,22.3065,22.42,38349177,0.0,1.0
2024-04-08 00:00:00+00:00,23.0,23.2,22.67,23.08,24915269,23.0,23.2,22.67,23.08,24915269,0.0,1.0
2024-04-09 00:00:00+00:00,22.81,23.0868,22.46,23.01,27516696,22.81,23.0868,22.46,23.01,27516696,0.0,1.0
2024-04-10 00:00:00+00:00,22.42,22.71,22.01,22.22,28642932,22.42,22.71,22.01,22.22,28642932,0.0,1.0
2024-04-11 00:00:00+00:00,22.84,22.91,22.25,22.65,26399380,22.84,22.91,22.25,22.65,26399380,0.0,1.0
2024-04-12 00:00:00+00:00,22.67,23.2,22.41,22.7,36764458,22.67,23.2,22.41,22.7,36764458,0.0,1.0
2024-04-15 00:00:00+00:00,21.9,23.13,21.83,22.79,38182078,21.9,23.13,21.83,22.79,38182078,0.0,1.0
2024-04-16 00:00:00+00:00,21.88,21.99,21.27,21.59,33869201,21.88,21.99,21.27,21.59,33869201,0.0,1.0
2024-04-17 00:00:00+00:00,21.31,22.11,21.22,22.01,30139797,21.31,22.11,21.22,22.01,30139797,0.0,1.0
2024-04-18 00:00:00+00:00,21.13,21.43,20.7,21.25,34550542,21.13,21.43,20.7,21.25,34550542,0.0,1.0
2024-04-19 00:00:00+00:00,20.47,21.43,20.33,20.98,39632591,20.47,21.43,20.33,20.98,39632591,0.0,1.0
2024-04-22 00:00:00+00:00,20.97,21.08,20.36,20.72,31894517,20.97,21.08,20.36,20.72,31894517,0.0,1.0
2024-04-23 00:00:00+00:00,21.64,22.06,21.23,21.25,36304634,21.64,22.06,21.23,21.25,36304634,0.0,1.0
