date,Open,High,Low,Close,Volume,volumenotional,tradesdone
2024-04-09 00:00:00+00:00,3694.6121599954395,3726.4056257917287,3451.1624726437685,3504.732524100749,137648.21817457,482420187.1209313,394170.0
2024-04-10 00:00:00+00:00,3504.3306973739823,3562.5925537545977,3412.248912465994,3545.937826332064,106466.71452743,377524350.2881115,343823.0
2024-04-11 00:00:00+00:00,3545.9896427553845,3617.880282203109,3473.8695436544763,3503.2091953305985,88049.31754416,308455178.8632851,299722.0
2024-04-12 00:00:00+00:00,3503.5373974010417,3553.0984825069913,3088.154716037363,3239.183527499946,202523.21813183004,656009872.1089023,501978.0
2024-04-13 00:00:00+00:00,3238.779045757166,3302.0993898943148,2823.8802931961072,3011.5652020026155,303104.47081912,912818876.890279,711948.0
2024-04-14 00:00:00+00:00,3011.670888738938,3175.708125144266,2911.1987759932126,3158.150465336833,193009.76895035,609553891.6251024,445531.0
2024-04-15 00:00:00+00:00,3158.15019094705,3280.794633570718,3025.6170332154984,3103.177767927034,163196.48027858,506427689.4044321,388139.0
2024-04-16 00:00:00+00:00,3102.9258577730798,3128.207068320351,2989.8971261375314,3085.2525504350497,137275.22560024,423528739.8946873,355695.0
2024-04-17 00:00:00+00:00,3085.2695088269675,3123.924788632577,2914.3594640996394,2985.2412642895097,150646.83586735997,449717150.7658919,346694.0
2024-04-18 00:00:00+00:00,2984.561829352509,3099.370421246488,2953.4898378008475,3065.8151358168047,123798.44678241,379543151.9361238,293554.0
2024-04-19 00:00:00+00:00,3065.5767027305983,3128.5220071238273,2865.933568210357,3058.1363955129345,150760.60208870002,461046484.25689685,378854.0
2024-04-20 00:00:00+00:00,3058.033607385447,3172.174192869794,3019.4658688219106,3157.1965971451054,49551.19012551001,156442848.84875035,223063.0
2024-04-21 00:00:00+00:00,3156.789466083641,3198.250080588936,3117.82713588286,3148.158298490274,44131.356488339996,138932496.15240014,197492.0
2024-04-22 00:00:00+00:00,3148.1810371507113,3237.243838851916,3129.8695011202362,3201.6302962310456,82501.98411413,264140851.83897105,255599.0
2024-04-23 00:00:00+00:00,3201.7374142883964,3266.046888302094,3153.6426704447854,3219.7454110436493,87258.05629786,280948726.3416231,238026.0
2024-04-24 00:00:00+00:00,3219.596225316684,3293.3501670358437,3103.396827284602,3139.0410109855984,109934.13543185999,345087759.62785345,282154.0
2024-04-25 00:00:00+00:00,3139.1673194727523,3191.8530162944808,3072.1568120762663,3155.501110211263,111528.34120136,351927804.480912,279876.0
2024-04-26 00:00:00+00:00,3155.44786658549,3166.7149329651984,3101.126302422434,3130.205350511838,80821.99433062,252989439.09274414,246416.0
2024-04-27 00:00:00+00:00,3130.3523919269246,3281.909455191999,3067.6612076220354,3253.2453359426304,74533.61324487001,242476129.6598252,215449.0
2024-04-28 00:00:00+00:00,3253.6754655545674,3356.459913199414,3241.2653305007366,3262.696777754326,77699.98561064,253511492.6833926,230266.0
2024-04-29 00:00:00+00:00,3262.9766030963033,3287.0771905246793,3115.0046917579098,3215.69674916428,97904.23354184999,314830325.52994746,270150.0
2024-04-30 00:00:00+00:00,3215.9979986198186,3249.7690450173286,2916.742957600838,3011.804537738994,146391.0324855,440901175.9241254,331615.0
2024-05-01 00:00:00+00:00,3012.372386801095,3021.1066133402655,2815.334302202884,2969.659247313325,192999.2267829,573141938.5401605,412770.0
2024-05-02 00:00:00+00:00,2968.7213860920665,3016.2203035268003,2891.1847839153806,2987.052934899408,90944.87251560001,271657148.3617755,269627.0
2024-05-03 00:00:00+00:00,2986.975357583772,3128.287099497848,2958.841464391593,3103.6695485740793,109941.40594386999,341221793.75541055,248591.0
2024-05-04 00:00:00+00:00,3104.243486226596,3167.6343570933136,3094.2420267970138,3117.5072049088667,43901.26009334,136862494.64556557,198364.0
2024-05-05 00:00:00+00:00,3117.8639602199087,3171.761662742524,3074.2346963224736,3137.438804601561,45406.88506209,142461323.18988413,184189.0
2024-05-06 00:00:00+00:00,3137.998365864545,3221.6653347273755,3046.417806720369,3063.5152805341513,102297.07729773002,313388659.45557916,257438.0
2024-05-07 00:00:00+00:00,3062.8568589787046,3129.8298889962516,3000.3021547789062,3005.761994355062,71972.29545045,216331590.31145635,221210.0
2024-05-08 00:00:00+00:00,3006.4540805253555,3038.3699818481696,2937.946091565912,2973.6107958425755,73810.90438914,219484902.14245087,211788.0
2024-05-09 00:00:00+00:00,2973.43132181479,3058.6570584120723,2950.1164190902177,3036.226240780882,71746.37068722,217838213.36132964,212898.0
2024-05-10 00:00:00+00:00,3037.1981494018282,3054.328922153872,2879.3432030322188,2909.6473005569583,109645.86520649001,319030795.7152958,256416.0
2024-05-11 00:00:00+00:00,2909.451071147532,2943.8376080656813,2886.2367005443493,2912.0764532581707,32503.156102790002,94651675.54350938,144913.0
2024-05-12 00:00:00+00:00,2911.819088955088,2954.255117842293,2900.8924107975076,2928.2455536402276,29587.603733710002,86639769.07610531,126972.0
2024-05-13 00:00:00+00:00,2928.141053593819,2994.776452315667,2864.705803579576,2950.186715204155,102529.07699276,302479920.86618453,226743.0
2024-05-14 00:00:00+00:00,2950.0234275286903,2984.5057390771894,2859.1726135637214,2880.6155790356943,96733.05148265001,278650735.1085835,227232.0
2024-05-15 00:00:00+00:00,2880.78544159315,3041.5590389499407,2862.7780938808587,3033.5826039605035,117791.66035885,357330731.7562314,283343.0
2024-05-16 00:00:00+00:00,3033.40443287785,3041.6806106500176,2924.088892091403,2945.245060955553,96137.34337001001,283148035.7339101,230344.0
2024-05-17 00:00:00+00:00,2944.967589428125,3121.9184889048106,2933.0632289346704,3093.5973756174376,98791.13678651,305620001.49701065,228891.0
2024-05-18 00:00:00+00:00,3093.2501808698826,3147.842059949003,3085.435195221095,3123.9038061360725,40952.32725531999,127931130.98302415,168965.0
2024-05-19 00:00:00+00:00,3123.8296276604165,3137.4216399954917,3054.143593916683,3071.0656805323983,42166.44948886,129495935.89514084,162470.0
2024-05-20 00:00:00+00:00,3071.144988498507,3694.292949648527,3049.057836329695,3661.38883393587,352424.46248137,1290362991.7351391,581395.0
2024-05-21 00:00:00+00:00,3661.7379132301726,3840.3851727546817,3625.7593798705816,3789.3975035693406,330785.02785211,1253475958.7609005,636000.0
2024-05-22 00:00:00+00:00,3789.3815973347746,3812.7359648572756,3653.487731307985,3736.2083056148695,185385.41428649,692638524.5970374,433140.0
2024-05-23 00:00:00+00:00,3736.8459693055765,3946.2753782366535,3522.8676520607028,3781.269168717046,389512.18841706,1472850428.9009337,722823.0
2024-05-24 00:00:00+00:00,3780.940233332911,3828.02291086659,3628.12281482445,3727.208526780169,138586.31229112,516540084.86648184,392820.0
2024-05-25 00:00:00+00:00,3727.0764669242203,3777.7119611009653,3707.7793763222517,3749.182288906293,39623.22539677,148554694.8869121,209007.0
