Date,Close,High,Low,Open,Volume
1984-12-01,2.7169854640960693,2.7630360558591085,2.1298403274378597,2.590346428427169,32305025
1985-03-01,2.952767848968506,3.046879950743815,2.5998472799487593,2.776307564458633,46866930
1985-06-01,3.0639235973358154,3.3883392531845806,2.9437695656736675,3.051908117623256,49933333
1985-09-01,3.529362916946411,3.602891489962496,2.867607321224495,3.1127019140185914,44086945
1985-12-01,2.6622557640075684,3.612168171106207,2.3622831629949745,3.612168171106207,94665957
1986-03-01,2.9146599769592285,3.016482344568187,2.303726987576607,2.698287977908811,100896244
1986-06-01,3.0498929023742676,3.141129100001431,2.3721390624587104,2.984724160128472,73863533
1986-09-01,3.0122644901275635,3.2388508153204763,2.745692467713033,3.1322217940735393,89017880
1986-12-01,3.4720447063446045,3.7307459116404664,2.9410261118515306,3.077184698022037,101759656
1987-03-01,4.1202569007873535,4.2316151714360135,3.3964281415710653,3.5495456528646043,142048301
1987-06-01,4.317622661590576,4.502257915606857,4.005163418552658,4.204001036412163,100528834
1987-09-01,2.859962224960327,4.405497338846996,2.5855213565949904,4.376608608445596,100032833
1987-12-01,3.085232973098755,3.2762234252695768,2.6151021073182674,2.9383171506639045,177013491
1988-03-01,3.1293094158172607,3.4084495022980885,2.8501690953473484,3.0558511165506417,146920855
1988-06-01,3.189847707748413,3.3553585165935,3.069476123264415,3.2048942756293233,171282755
1988-09-01,3.2041773796081543,3.3120103783506867,3.034725839886884,3.2657964112799953,85169068
1988-12-01,3.438183069229126,3.5801262502450353,3.1542964560091167,3.296239637025026,110032612
1989-03-01,3.61982798576355,3.749107529107767,3.393588784911171,3.539028399860995,88503094
1989-06-01,3.8842923641204834,3.999994801882139,3.5702433790915524,3.7024745861040405,92956254
1989-09-01,4.122276782989502,4.189854804187659,3.5647554846194183,3.9702252262608453,93854312
1989-12-01,3.8997576236724854,4.227613146369672,3.6409240703841115,4.193102299077657,103149965
1990-03-01,3.8759777545928955,4.140248767438939,3.735033139582079,3.964068279273895,58047215
1990-06-01,3.4938621520996094,3.998130792123976,3.205708356680186,3.962111603550807,102374017
1990-09-01,3.316420793533325,3.5190910639944097,2.6162876387966967,3.426968133754898,83670414
1990-12-01,3.0448296070098877,3.5176289678966532,2.496382023078609,3.4419813472644187,130747146
1991-03-01,3.2220335006713867,3.31792748940377,2.7042066335179173,3.087782282992268,100804185
1991-06-01,3.843426465988159,3.9404825118768523,3.1640329081364458,3.2416778685104863,114849002
1991-09-01,3.0253500938415527,3.968316161813302,2.9664148710346994,3.8700906861742923,90537199
1991-12-01,3.0763864517211914,3.274862629900025,2.639738006235367,3.0168430292726143,110327163
1992-03-01,3.538553237915039,3.719501773805225,2.9152853471519804,3.1163394538152915,96742653
1992-06-01,3.238823175430298,3.646222580208135,3.0554937514858267,3.585112880368945,60784620
1992-09-01,2.9463863372802734,3.234844020895376,2.596116855443703,3.234844020895376,79566088
1992-12-01,3.3814945220947266,3.4023681071890812,2.81791204633803,2.9848993973110582,117137581
1993-03-01,3.6831321716308594,3.9794764223407193,3.344453750379526,3.407955849011661,99519502
