date,Close,High,Low,Open,Volume,Adjclose,Adjhigh,Adjlow,Adjopen,Adjvolume,Divcash,Splitfactor
2024-04-01 00:00:00+00:00,11.09,11.13,10.78,10.99,23192791,11.09,11.13,10.78,10.99,23192791,0.0,1.0
2024-04-02 00:00:00+00:00,10.51,10.8,10.26,10.77,42685364,10.51,10.8,10.26,10.77,42685364,0.0,1.0
2024-04-03 00:00:00+00:00,10.54,10.8,10.37,10.46,32650676,10.54,10.8,10.37,10.46,32650676,0.0,1.0
2024-04-04 00:00:00+00:00,10.13,10.71,10.13,10.63,41110199,10.13,10.71,10.13,10.63,41110199,0.0,1.0
2024-04-05 00:00:00+00:00,10.1,10.365,10.01,10.11,36852610,10.1,10.365,10.01,10.11,36852610,0.0,1.0
2024-04-08 00:00:00+00:00,10.44,10.495,10.16,10.19,28456446,10.44,10.495,10.16,10.19,28456446,0.0,1.0
2024-04-09 00:00:00+00:00,10.63,10.69,10.39,10.45,26826906,10.63,10.69,10.39,10.45,26826906,0.0,1.0
2024-04-10 00:00:00+00:00,10.27,10.42,10.11,10.25,30300749,10.27,10.42,10.11,10.25,30300749,0.0,1.0
2024-04-11 00:00:00+00:00,9.57,10.3,9.38,10.25,80132277,9.57,10.3,9.38,10.25,80132277,0.0,1.0
2024-04-12 00:00:00+00:00,9.13,9.51,9.08,9.48,57909457,9.13,9.51,9.08,9.48,57909457,0.0,1.0
2024-04-15 00:00:00+00:00,8.4,9.17,8.32,9.12,82423868,8.4,9.17,8.32,9.12,82423868,0.0,1.0
2024-04-16 00:00:00+00:00,8.71,8.87,8.26,8.365,51527134,8.71,8.87,8.26,8.365,51527134,0.0,1.0
2024-04-17 00:00:00+00:00,8.74,9.01,8.73,8.75,32606886,8.74,9.01,8.73,8.75,32606886,0.0,1.0
2024-04-18 00:00:00+00:00,8.83,9.08,8.38,8.7,30808445,8.83,9.08,8.38,8.7,30808445,0.0,1.0
2024-04-19 00:00:00+00:00,8.63,8.89,8.57,8.66,26728624,8.63,8.89,8.57,8.66,26728624,0.0,1.0
2024-04-22 00:00:00+00:00,8.79,8.86,8.315,8.46,35054889,8.79,8.86,8.315,8.46,35054889,0.0,1.0
2024-04-23 00:00:00+00:00,9.04,9.24,8.685,8.72,33568591,9.04,9.24,8.685,8.72,33568591,0.0,1.0
2024-04-24 00:00:00+00:00,8.84,9.2,8.6933,9.16,34694494,8.84,9.2,8.6933,9.16,34694494,0.0,1.0
2024-04-25 00:00:00+00:00,8.52,8.71,8.46,8.62,21892061,8.52,8.71,8.46,8.62,21892061,0.0,1.0
2024-04-26 00:00:00+00:00,9.04,9.04,8.5,8.55,28226128,9.04,9.04,8.5,8.55,28226128,0.0,1.0
2024-04-29 00:00:00+00:00,9.38,9.41,9.02,9.21,30756641,9.38,9.41,9.02,9.21,30756641,0.0,1.0
2024-04-30 00:00:00+00:00,8.9,9.2,8.9,9.11,23045093,8.9,9.2,8.9,9.11,23045093,0.0,1.0
2024-05-01 00:00:00+00:00,9.21,9.55,8.84,8.85,27707980,9.21,9.55,8.84,8.85,27707980,0.0,1.0
2024-05-02 00:00:00+00:00,9.83,10.13,9.215,9.42,54894033,9.83,10.13,9.215,9.42,54894033,0.0,1.0
2024-05-03 00:00:00+00:00,10.07,10.408,9.9,10.13,47151951,10.07,10.408,9.9,10.13,47151951,0.0,1.0
2024-05-06 00:00:00+00:00,10.33,10.495,10.08,10.2,30848943,10.33,10.495,10.08,10.2,30848943,0.0,1.0
2024-05-07 00:00:00+00:00,10.25,11.215,10.07,11.14,98119549,10.25,11.215,10.07,11.14,98119549,0.0,1.0
2024-05-08 00:00:00+00:00,10.27,10.28,9.25,9.51,67612805,10.27,10.28,9.25,9.51,67612805,0.0,1.0
2024-05-09 00:00:00+00:00,10.22,10.47,10.04,10.25,31407533,10.22,10.47,10.04,10.25,31407533,0.0,1.0
2024-05-10 00:00:00+00:00,9.99,10.41,9.84,10.2,32543759,9.99,10.41,9.84,10.2,32543759,0.0,1.0
2024-05-13 00:00:00+00:00,10.9,11.19,10.025,10.04,65312720,10.9,11.19,10.025,10.04,65312720,0.0,1.0
2024-05-14 00:00:00+00:00,11.19,12.1299,11.11,11.48,60966814,11.19,12.1299,11.11,11.48,60966814,0.0,1.0
2024-05-15 00:00:00+00:00,10.2,11.14,10.14,11.06,64347727,10.2,11.14,10.14,11.06,64347727,0.0,1.0
2024-05-16 00:00:00+00:00,10.13,10.41,10.08,10.24,34749741,10.13,10.41,10.08,10.24,34749741,0.0,1.0
2024-05-17 00:00:00+00:00,10.5,10.51,9.89,10.07,23884000,10.5,10.51,9.89,10.07,23884000,0.0,1.0
2024-05-20 00:00:00+00:00,10.28,10.6,10.21,10.43,21629725,10.28,10.6,10.21,10.43,21629725,0.0,1.0
2024-05-21 00:00:00+00:00,10.05,10.35,9.98,10.24,23584306,10.05,10.35,9.98,10.24,23584306,0.0,1.0
2024-05-22 00:00:00+00:00,10.7,10.74,9.94,10.02,37629948,10.7,10.74,9.94,10.02,37629948,0.0,1.0
2024-05-23 00:00:00+00:00,9.95,10.5501,9.89,10.55,37322224,9.95,10.5501,9.89,10.55,37322224,0.0,1.0
2024-05-24 00:00:00+00:00,10.44,10.46,10.02,10.06,25691347,10.44,10.46,10.02,10.06,25691347,0.0,1.0
2024-05-28 00:00:00+00:00,10.42,10.675,10.31,10.44,22960257,10.42,10.675,10.31,10.44,22960257,0.0,1.0
2024-05-29 00:00:00+00:00,10.22,10.35,9.97,10.22,19353803,10.22,10.35,9.97,10.22,19353803,0.0,1.0
2024-05-30 00:00:00+00:00,10.97,11.2286,10.255,10.3,49178436,10.97,11.2286,10.255,10.3,49178436,0.0,1.0
2024-05-31 00:00:00+00:00,10.92,11.1,10.47,10.84,39955757,10.92,11.1,10.47,10.84,39955757,0.0,1.0
2024-06-03 00:00:00+00:00,11.4,11.42,10.64,11.128,35600511,11.4,11.42,10.64,11.128,35600511,0.0,1.0
2024-06-04 00:00:00+00:00,11.22,11.55,11.12,11.305,26634685,11.22,11.55,11.12,11.305,26634685,0.0,1.0
2024-06-05 00:00:00+00:00,11.45,11.51,11.0912,11.26,24804619,11.45,11.51,11.0912,11.26,24804619,0.0,1.0
2024-06-06 00:00:00+00:00,11.74,11.81,11.145,11.27,28721395,11.74,11.81,11.145,11.27,28721395,0.0,1.0
2024-06-07 00:00:00+00:00,11.52,11.9,11.35,11.51,24524472,11.52,11.9,11.35,11.51,24524472,0.0,1.0
2024-06-10 00:00:00+00:00,11.87,11.97,11.3809,11.43,23170502,11.87,11.97,11.3809,11.43,23170502,0.0,1.0
2024-06-11 00:00:00+00:00,11.83,11.9,11.52,11.76,18333646,11.83,11.9,11.52,11.76,18333646,0.0,1.0
2024-06-12 00:00:00+00:00,11.8,12.46,11.73,12.25,35059949,11.8,12.46,11.73,12.25,35059949,0.0,1.0
2024-06-13 00:00:00+00:00,11.11,11.89,11.07,11.83,28689807,11.11,11.89,11.07,11.83,28689807,0.0,1.0
2024-06-14 00:00:00+00:00,10.88,11.235,10.81,10.92,21323744,10.88,11.235,10.81,10.92,21323744,0.0,1.0
2024-06-17 00:00:00+00:00,10.96,11.105,10.65,10.88,21250291,10.96,11.105,10.65,10.88,21250291,0.0,1.0
2024-06-18 00:00:00+00:00,11.02,11.21,10.71,10.83,20047831,11.02,11.21,10.71,10.83,20047831,0.0,1.0
2024-06-20 00:00:00+00:00,10.33,10.8684,10.28,10.77,31233703,10.33,10.8684,10.28,10.77,31233703,0.0,1.0
2024-06-21 00:00:00+00:00,10.32,10.43,10.15,10.33,33064028,10.32,10.43,10.15,10.33,33064028,0.0,1.0
2024-06-24 00:00:00+00:00,11.01,11.13,10.31,10.32,31892135,11.01,11.13,10.31,10.32,31892135,0.0,1.0
2024-06-25 00:00:00+00:00,11.96,12.04,11.0701,11.12,103089181,11.96,12.04,11.0701,11.12,103089181,0.0,1.0
2024-06-26 00:00:00+00:00,14.74,16.35,14.17,16.33,261980425,14.74,16.35,14.17,16.33,261980425,0.0,1.0
