date,Open,High,Low,Close,Volume,volumenotional,tradesdone
2026-04-02 00:00:00+00:00,610.6700000019845,610.7299999953474,610.4599999996211,610.4899999963026,1.8080002,1103.766042091315,15.0
2026-04-02 00:01:00+00:00,610.5324461599291,610.561631113761,610.5324461599291,610.561631113761,0.0735903,44.931413602151004,6.0
2026-04-02 00:02:00+00:00,610.6445970885075,610.6445970885075,610.342004196243,610.5377995590231,1.1945002,729.287523680813,18.0
2026-04-02 00:03:00+00:00,610.3079752236023,610.3079752236023,610.050495905433,610.0837190284069,0.9461603,577.2369946210332,18.0
2026-04-02 00:04:00+00:00,610.130000050063,610.569999986614,610.130000050063,610.4400000220122,0.7345002000000002,448.3683021041681,15.0
2026-04-02 00:05:00+00:00,610.3800000157144,610.3800000157144,610.319999921305,610.319999921305,0.3442403,210.09673986891002,7.0
2026-04-02 00:06:00+00:00,610.4055768576244,610.5917925546618,610.4055768576244,610.4055768875705,0.9193002000000001,561.1459689138591,12.0
2026-04-02 00:07:00+00:00,610.3308831306762,610.3587064910462,610.2813090867464,610.316088287209,0.4112803,251.0109838855898,11.0
2026-04-02 00:08:00+00:00,610.2846506961374,610.4602329196701,610.2846506961374,610.4602328701776,0.2837703,173.23048341964014,10.0
2026-04-02 00:09:00+00:00,610.3909614235953,610.5195727052148,610.292029671502,610.3810682522843,2.0463602,1249.0595249049582,14.0
2026-04-02 00:10:00+00:00,610.4000002563133,610.4900001827874,610.4000002563133,610.4900001061118,0.1427103,87.12321106214326,6.0
2026-04-02 00:11:00+00:00,610.4859699275747,610.4859699275747,610.3596989931507,610.3596989931507,0.4550502,277.744303098773,8.0
2026-04-02 00:12:00+00:00,610.2700001085051,610.2700001085051,610.2000000330046,610.210000116669,0.2082603,127.08251768729752,9.0
2026-04-02 00:13:00+00:00,610.3854861570926,610.9795974484342,610.3854861570926,610.9795974484342,0.20379020000000003,124.51165435993592,14.0
2026-04-02 00:14:00+00:00,610.9563292783646,610.9705317207887,610.7390531923858,610.753255642385,0.8990003000000001,549.067360048481,13.0
2026-04-02 00:15:00+00:00,610.8505688992743,610.8505689523558,610.7468268948649,610.7468269479464,0.2793102,170.5878183841963,6.0
2026-04-02 00:16:00+00:00,610.6997051530967,610.7198034334043,610.6997051282925,610.7097051374576,0.5402302999999999,329.92388721932025,10.0
2026-04-02 00:17:00+00:00,610.7246601913247,610.7246601913247,610.3274757482324,610.3274757482324,2.2097203000000003,1348.653012808627,23.0
2026-04-02 00:18:00+00:00,610.4162635784442,610.9897581118493,610.4162635784442,610.988131758551,1.5404401999999997,941.1906798837686,22.0
2026-04-02 00:19:00+00:00,610.9200000263843,610.9200000263843,610.6838325950697,610.6838326094435,0.9119802999999999,556.93162486831,14.0
2026-04-02 00:20:00+00:00,610.9000000119545,611.0000000071816,610.9000000119545,611.0000000071816,2.1065302,1287.0899522151283,7.0
2026-04-02 00:21:00+00:00,611.0400000035975,611.0400000035975,610.740000017484,610.740000017484,3.4416203,2101.9351820821735,17.0
2026-04-02 00:22:00+00:00,610.623688949947,610.742305780346,610.5643807082781,610.742305780346,0.1986503,121.32414226595746,9.0
2026-04-02 00:23:00+00:00,610.8000000750881,611.0199999785143,610.5600001303378,610.5600001303378,0.4556102,278.1773637713832,13.0
2026-04-02 00:24:00+00:00,610.5678553468675,610.8358450637686,610.5678553259231,610.7879897625545,1.0472403000000001,639.6417976353346,12.0
2026-04-02 00:25:00+00:00,610.7879478819456,610.8593159729586,610.7300000095076,610.733762249343,1.4034303000000001,857.1222671737243,12.0
2026-04-02 00:26:00+00:00,610.9708766675121,610.9708766742681,610.6232370099652,610.6232370167212,0.5546101999999999,338.65787560649113,9.0
2026-04-02 00:27:00+00:00,610.6284532692058,610.6427626124596,610.6069892175823,610.6069892175823,0.3191203,194.85708558121163,9.0
2026-04-02 00:28:00+00:00,610.7250947838934,610.7250948419003,610.596787800676,610.596787800676,0.19592030000000002,119.62830584494479,8.0
2026-04-02 00:29:00+00:00,610.5100000011855,610.5100000337543,610.5000000148132,610.500000047382,0.1467602,89.59710210695378,5.0
2026-04-02 00:30:00+00:00,610.3868565413096,610.3916877718046,610.3248312453596,610.350337516684,0.1576203,96.20360330448098,10.0
2026-04-02 00:31:00+00:00,610.2700001499835,610.2800002187092,610.2700001499835,610.2700002386554,0.1002702,61.191894977930026,5.0
2026-04-02 00:32:00+00:00,610.4232538509393,610.5948445120026,610.4232538509393,610.5858134289824,0.4635103,283.0128135582117,13.0
2026-04-02 00:33:00+00:00,610.6565807563983,610.6565807563983,610.5107222041014,610.5107222041014,3e-07,0.0001831532166612304,3.0
2026-04-02 00:34:00+00:00,610.5600073403048,610.7400028404173,610.5600056709415,610.740001171054,0.0080002,4.886042157368667,6.0
2026-04-02 00:35:00+00:00,610.7785361395856,610.7785361395856,610.715440120837,610.715440120837,3e-07,0.0001832146320362511,3.0
2026-04-02 00:36:00+00:00,610.6512883913606,610.6512883913606,610.6139056376611,610.6139056376611,0.0064202,3.920263396974912,5.0
2026-04-02 00:37:00+00:00,610.7210133247033,610.7303378339576,610.7210133247033,610.7303378339576,0.2402303,146.715932276953,6.0
2026-04-02 00:38:00+00:00,610.7951650501315,610.7951652741895,610.7951642017313,610.7951642017313,0.018850300000000004,11.513672083751898,5.0
2026-04-02 00:39:00+00:00,610.7202520555363,611.5893521822119,610.7202520553865,611.589352182062,34.0190482,20805.687650488344,52.0
2026-04-02 00:40:00+00:00,611.6200692630468,611.8737816651463,611.4147194729654,611.8212100090411,3.682718299999999,2253.165166428438,23.0
2026-04-02 00:41:00+00:00,612.0018358576468,612.3993036262929,611.9521523866732,612.3993036262929,4.623620199999999,2831.50179071246,23.0
2026-04-02 00:42:00+00:00,612.1447692950555,612.1551459482984,611.8041008153671,611.858912480067,1.2350803,755.6948891835549,20.0
2026-04-02 00:43:00+00:00,611.7874083354633,611.7874083354633,611.679031421795,611.679031421795,1.6243203,993.5626678227594,10.0
2026-04-02 00:44:00+00:00,611.8700002169372,612.709999943467,611.8700002169372,612.709999943467,0.4187602,256.57856211832626,18.0
2026-04-02 00:45:00+00:00,612.7800000042411,613.1299999944699,612.2200000106164,612.2200000106164,5.675060299999997,3474.3854169262468,38.0
2026-04-02 00:46:00+00:00,612.0283036476844,612.0283036476844,612.0283027825438,612.0283032833165,0.021000300000000003,12.852777977440633,4.0
2026-04-02 00:47:00+00:00,612.4514864773461,612.4696648411797,612.4514864628501,612.4696648266837,0.31686020000000004,194.06726049091597,7.0
2026-04-02 00:48:00+00:00,612.1298468404633,612.1331631493993,612.0696935971569,612.106428396134,0.4915103,300.8566142529123,10.0
2026-04-02 00:49:00+00:00,612.2704084590788,612.2883721889098,612.2485730580906,612.2883721889098,3e-07,0.0001836865116566729,3.0
2026-04-02 00:50:00+00:00,612.2184870394304,612.2184870394304,612.1938376892181,612.1938376892181,0.36999020000000005,226.50572044540135,5.0
2026-04-02 00:51:00+00:00,612.1423047230624,612.1423047230624,611.9499059716964,611.9499059716964,0.5559603,340.21985330899605,10.0
2026-04-02 00:52:00+00:00,612.008436956444,612.0084369600335,611.8812136721825,611.8812137442472,0.4480503,274.1535613824741,8.0
2026-04-02 00:53:00+00:00,612.5158971576762,612.6056409046951,612.5158971576762,612.6056409046951,0.15600020000000003,95.56660250226064,14.0
2026-04-02 00:54:00+00:00,612.9731801723009,612.9731801723009,612.957683736501,612.957683736501,0.2354303,144.30881136938956,6.0
