date,Close,High,Low,Open
2026-08-28 13:30:00+00:00,117.185,117.28,117.02,117.02
2026-08-28 13:31:00+00:00,117.125,117.125,117.01,117.065
2026-08-28 13:32:00+00:00,117.765,117.79,117.18,117.18
2026-08-28 13:33:00+00:00,117.73,118.03,117.685,117.795
2026-08-28 13:34:00+00:00,117.6,117.7,117.58,117.685
2026-08-28 13:35:00+00:00,118.06,118.06,117.75,117.895
2026-08-28 13:36:00+00:00,117.86,118.045,117.86,118.035
2026-08-28 13:37:00+00:00,118.19,118.19,117.825,117.83
2026-08-28 13:38:00+00:00,118.08,118.245,118.08,118.21
2026-08-28 13:39:00+00:00,118.425,118.43,118.025,118.025
2026-08-28 13:40:00+00:00,118.42,118.47,118.36,118.42
2026-08-28 13:41:00+00:00,118.99,119.075,118.455,118.475
2026-08-28 13:42:00+00:00,118.73,119.01,118.67,118.96
2026-08-28 13:43:00+00:00,118.64,118.865,118.615,118.71
2026-08-28 13:44:00+00:00,118.67,118.76,118.65,118.66
2026-08-28 13:45:00+00:00,118.665,118.755,118.57,118.58
2026-08-28 13:46:00+00:00,118.62,118.755,118.555,118.675
2026-08-28 13:47:00+00:00,118.65,118.775,118.555,118.59
2026-08-28 13:48:00+00:00,118.89,118.89,118.535,118.68
2026-08-28 13:49:00+00:00,118.82,118.985,118.705,118.705
2026-08-28 13:50:00+00:00,119.135,119.14,118.81,118.82
2026-08-28 13:51:00+00:00,119.015,119.155,119.0,119.14
2026-08-28 13:52:00+00:00,119.06,119.095,118.75,118.755
2026-08-28 13:53:00+00:00,119.205,119.29,118.795,118.795
2026-08-28 13:54:00+00:00,119.19,119.245,119.14,119.175
2026-08-28 13:55:00+00:00,119.215,119.275,119.035,119.14
2026-08-28 13:56:00+00:00,119.31,119.325,119.245,119.245
2026-08-28 13:57:00+00:00,119.34,119.34,119.305,119.32
2026-08-28 13:58:00+00:00,119.495,119.53,119.365,119.38
2026-08-28 13:59:00+00:00,119.49,119.705,119.49,119.5
2026-08-28 14:00:00+00:00,119.73,119.73,119.42,119.43
2026-08-28 14:01:00+00:00,119.355,119.75,119.35,119.57
2026-08-28 14:02:00+00:00,119.485,119.565,119.235,119.35
2026-08-28 14:03:00+00:00,119.485,119.485,119.42,119.485
2026-08-28 14:04:00+00:00,119.675,119.675,119.485,119.485
2026-08-28 14:05:00+00:00,119.28,119.68,119.255,119.675
2026-08-28 14:06:00+00:00,119.485,119.53,119.245,119.505
2026-08-28 14:07:00+00:00,119.235,119.47,119.11,119.465
2026-08-28 14:08:00+00:00,119.135,119.525,119.07,119.495
2026-08-28 14:09:00+00:00,119.39,119.53,119.3,119.465
2026-08-28 14:10:00+00:00,119.22,119.57,119.22,119.385
2026-08-28 14:11:00+00:00,119.33,119.515,119.155,119.155
2026-08-28 14:12:00+00:00,119.3,119.58,119.2,119.555
2026-08-28 14:13:00+00:00,119.17,119.26,119.05,119.16
2026-08-28 14:14:00+00:00,119.25,119.25,119.085,119.175
2026-08-28 14:15:00+00:00,119.345,119.53,119.335,119.5
2026-08-28 14:16:00+00:00,119.28,119.385,119.105,119.34
2026-08-28 14:17:00+00:00,119.21,119.48,119.21,119.275
2026-08-28 14:18:00+00:00,119.145,119.21,119.045,119.2
2026-08-28 14:19:00+00:00,119.125,119.255,119.11,119.155
2026-08-28 14:20:00+00:00,118.9,119.2,118.9,119.135
2026-08-28 14:21:00+00:00,118.925,119.08,118.88,118.9
2026-08-28 14:22:00+00:00,118.99,119.03,118.835,119.03
2026-08-28 14:23:00+00:00,118.805,119.02,118.76,118.99
2026-08-28 14:24:00+00:00,118.765,118.98,118.75,118.975
2026-08-28 14:25:00+00:00,118.735,118.985,118.635,118.97
2026-08-28 14:26:00+00:00,118.76,118.92,118.625,118.915
2026-08-28 14:27:00+00:00,118.645,118.965,118.635,118.96
2026-08-28 14:28:00+00:00,118.76,118.925,118.625,118.92
2026-08-28 14:29:00+00:00,118.85,118.87,118.655,118.79
2026-08-28 14:30:00+00:00,118.88,119.025,118.75,119.025
2026-08-28 14:31:00+00:00,118.83,119.095,118.81,118.9
2026-08-28 14:32:00+00:00,118.7,118.83,118.655,118.83
2026-08-28 14:33:00+00:00,118.865,118.95,118.64,118.65
2026-08-28 14:34:00+00:00,118.765,118.91,118.705,118.865
2026-08-28 14:35:00+00:00,119.12,119.12,118.8,118.815
2026-08-28 14:36:00+00:00,119.09,119.145,119.045,119.09
2026-08-28 14:37:00+00:00,119.05,119.2,119.045,119.12
2026-08-28 14:38:00+00:00,118.93,119.14,118.85,119.09
2026-08-28 14:39:00+00:00,118.8,119.05,118.79,119.04
2026-08-28 14:40:00+00:00,118.895,118.95,118.765,118.78
2026-08-28 14:41:00+00:00,118.635,118.95,118.63,118.83
2026-08-28 14:42:00+00:00,118.915,118.915,118.595,118.915
2026-08-28 14:43:00+00:00,118.58,118.655,118.58,118.655
2026-08-28 14:44:00+00:00,118.71,118.925,118.61,118.885
2026-08-28 14:45:00+00:00,118.615,118.82,118.6,118.645
2026-08-28 14:46:00+00:00,118.51,118.575,118.475,118.57
2026-08-28 14:47:00+00:00,118.515,118.535,118.48,118.515
2026-08-28 14:48:00+00:00,118.435,118.52,118.38,118.52
2026-08-28 14:49:00+00:00,118.38,118.5,118.365,118.44
2026-08-28 14:50:00+00:00,118.535,118.595,118.34,118.385
2026-08-28 14:51:00+00:00,118.57,118.645,118.535,118.56
2026-08-28 14:52:00+00:00,118.65,118.69,118.565,118.575
2026-08-28 14:53:00+00:00,118.51,118.685,118.5,118.645
2026-08-28 14:54:00+00:00,118.52,118.55,118.41,118.44
2026-08-28 14:55:00+00:00,118.85,118.85,118.44,118.44
2026-08-28 14:56:00+00:00,118.9,118.92,118.9,118.915
2026-08-28 14:57:00+00:00,118.89,118.96,118.625,118.625
2026-08-28 14:58:00+00:00,118.91,118.96,118.91,118.93
2026-08-28 14:59:00+00:00,118.875,118.94,118.86,118.915
2026-08-28 15:00:00+00:00,118.93,119.085,118.885,118.885
2026-08-28 15:01:00+00:00,118.835,119.06,118.815,119.05
2026-08-28 15:02:00+00:00,118.83,119.005,118.8,118.855
2026-08-28 15:03:00+00:00,118.855,118.855,118.725,118.835
2026-08-28 15:04:00+00:00,118.77,118.83,118.58,118.58
2026-08-28 15:05:00+00:00,118.755,118.835,118.75,118.77
2026-08-28 15:06:00+00:00,118.71,118.76,118.71,118.755
2026-08-28 15:07:00+00:00,118.805,118.825,118.53,118.545
2026-08-28 15:08:00+00:00,118.845,118.9,118.565,118.575
2026-08-28 15:09:00+00:00,118.865,118.925,118.595,118.6
2026-08-28 15:10:00+00:00,118.855,118.925,118.83,118.84
2026-08-28 15:11:00+00:00,118.84,119.02,118.815,118.855
2026-08-28 15:12:00+00:00,118.745,119.0,118.69,118.84
2026-08-28 15:13:00+00:00,118.66,118.74,118.61,118.735
2026-08-28 15:14:00+00:00,118.635,118.895,118.58,118.665
2026-08-28 15:15:00+00:00,118.58,118.635,118.565,118.635
2026-08-28 15:16:00+00:00,118.615,118.885,118.585,118.885
2026-08-28 15:17:00+00:00,118.66,118.695,118.605,118.615
2026-08-28 15:18:00+00:00,118.55,118.655,118.55,118.655
2026-08-28 15:19:00+00:00,118.515,118.57,118.485,118.55
2026-08-28 15:20:00+00:00,118.54,118.595,118.51,118.53
2026-08-28 15:21:00+00:00,118.54,118.59,118.515,118.54
2026-08-28 15:22:00+00:00,118.545,118.59,118.455,118.535
2026-08-28 15:23:00+00:00,118.61,118.62,118.565,118.565
2026-08-28 15:24:00+00:00,118.93,118.93,118.6,118.9
2026-08-28 15:25:00+00:00,118.795,118.97,118.69,118.93
2026-08-28 15:26:00+00:00,118.765,118.855,118.55,118.82
2026-08-28 15:27:00+00:00,118.83,118.83,118.55,118.55
2026-08-28 15:28:00+00:00,118.815,118.825,118.55,118.58
2026-08-28 15:29:00+00:00,118.945,118.97,118.555,118.6
2026-08-28 15:30:00+00:00,118.94,118.96,118.61,118.95
2026-08-28 15:31:00+00:00,119.065,119.14,118.9,118.925
2026-08-28 15:32:00+00:00,119.13,119.225,119.055,119.06
2026-08-28 15:33:00+00:00,119.13,119.155,119.065,119.11
2026-08-28 15:34:00+00:00,119.185,119.2,119.09,119.115
2026-08-28 15:35:00+00:00,119.07,119.12,119.025,119.1
2026-08-28 15:36:00+00:00,118.98,119.08,118.96,118.98
2026-08-28 15:37:00+00:00,118.935,119.03,118.91,118.975
2026-08-28 15:38:00+00:00,119.0,119.1,118.935,118.955
2026-08-28 15:39:00+00:00,119.025,119.155,118.985,118.985
2026-08-28 15:40:00+00:00,118.99,119.115,118.99,119.025
2026-08-28 15:41:00+00:00,118.945,119.02,118.89,118.995
2026-08-28 15:42:00+00:00,118.93,119.075,118.87,118.97
2026-08-28 15:43:00+00:00,119.04,119.045,118.84,119.045
2026-08-28 15:44:00+00:00,118.93,118.95,118.905,118.95
2026-08-28 15:45:00+00:00,118.885,119.02,118.84,119.02
2026-08-28 15:46:00+00:00,118.895,118.915,118.77,118.87
2026-08-28 15:47:00+00:00,118.96,119.1,118.895,118.9
2026-08-28 15:48:00+00:00,118.905,118.915,118.62,118.625
2026-08-28 15:49:00+00:00,118.89,118.93,118.89,118.92
2026-08-28 15:50:00+00:00,118.865,119.01,118.785,119.005
2026-08-28 15:51:00+00:00,118.895,119.01,118.81,118.84
2026-08-28 15:52:00+00:00,118.895,119.02,118.84,119.01
2026-08-28 15:53:00+00:00,118.88,118.895,118.865,118.88
2026-08-28 15:54:00+00:00,118.86,118.865,118.59,118.605
2026-08-28 15:55:00+00:00,118.66,118.88,118.66,118.86
2026-08-28 15:56:00+00:00,118.61,118.885,118.485,118.495
2026-08-28 15:57:00+00:00,118.515,118.56,118.445,118.445
2026-08-28 15:58:00+00:00,118.52,118.575,118.51,118.515
2026-08-28 15:59:00+00:00,118.53,118.57,118.51,118.54
2026-08-28 16:00:00+00:00,118.615,118.665,118.535,118.535
2026-08-28 16:01:00+00:00,118.555,118.88,118.455,118.615
2026-08-28 16:02:00+00:00,118.565,118.575,118.48,118.485
2026-08-28 16:03:00+00:00,118.585,118.875,118.555,118.87
2026-08-28 16:04:00+00:00,118.55,118.6,118.55,118.59
2026-08-28 16:05:00+00:00,118.54,118.57,118.42,118.445
2026-08-28 16:06:00+00:00,118.56,118.87,118.555,118.87
2026-08-28 16:07:00+00:00,118.655,118.92,118.56,118.56
2026-08-28 16:08:00+00:00,118.715,118.885,118.635,118.655
2026-08-28 16:09:00+00:00,118.73,118.95,118.67,118.71
2026-08-28 16:10:00+00:00,118.76,118.775,118.535,118.725
2026-08-28 16:11:00+00:00,118.68,118.93,118.68,118.755
2026-08-28 16:12:00+00:00,118.67,118.675,118.51,118.515
2026-08-28 16:13:00+00:00,118.69,118.905,118.49,118.505
2026-08-28 16:14:00+00:00,118.72,118.72,118.515,118.515
2026-08-28 16:15:00+00:00,118.745,118.97,118.705,118.705
2026-08-28 16:16:00+00:00,118.745,118.77,118.53,118.545
2026-08-28 16:17:00+00:00,118.735,118.935,118.69,118.77
2026-08-28 16:18:00+00:00,118.64,118.79,118.555,118.555
2026-08-28 16:19:00+00:00,118.54,118.65,118.49,118.49
2026-08-28 16:20:00+00:00,118.54,118.625,118.53,118.55
2026-08-28 16:21:00+00:00,118.53,118.57,118.415,118.44
2026-08-28 16:22:00+00:00,118.38,118.51,118.36,118.435
2026-08-28 16:23:00+00:00,118.32,118.425,118.32,118.38
2026-08-28 16:24:00+00:00,118.25,118.32,118.24,118.32
2026-08-28 16:25:00+00:00,118.235,118.265,118.21,118.21
2026-08-28 16:26:00+00:00,118.265,118.375,118.26,118.29
2026-08-28 16:27:00+00:00,118.43,118.43,118.26,118.31
2026-08-28 16:28:00+00:00,118.39,118.435,118.375,118.435
2026-08-28 16:29:00+00:00,118.375,118.41,118.37,118.38
2026-08-28 16:30:00+00:00,118.435,118.435,118.36,118.375
2026-08-28 16:31:00+00:00,118.535,118.585,118.46,118.48
2026-08-28 16:32:00+00:00,118.565,118.65,118.47,118.535
2026-08-28 16:33:00+00:00,118.515,118.88,118.47,118.875
2026-08-28 16:34:00+00:00,118.39,118.5,118.39,118.5
2026-08-28 16:35:00+00:00,118.44,118.45,118.38,118.39
2026-08-28 16:36:00+00:00,118.49,118.56,118.415,118.435
2026-08-28 16:37:00+00:00,118.515,118.515,118.48,118.49
2026-08-28 16:38:00+00:00,118.545,118.585,118.5,118.515
2026-08-28 16:39:00+00:00,118.475,118.55,118.445,118.545
2026-08-28 16:40:00+00:00,118.465,118.5,118.43,118.475
2026-08-28 16:41:00+00:00,118.395,118.45,118.395,118.445
2026-08-28 16:42:00+00:00,118.435,118.45,118.395,118.395
2026-08-28 16:43:00+00:00,118.35,118.455,118.35,118.455
2026-08-28 16:44:00+00:00,118.285,118.33,118.235,118.33
2026-08-28 16:45:00+00:00,118.41,118.41,118.29,118.295
2026-08-28 16:46:00+00:00,118.365,118.455,118.36,118.405
2026-08-28 16:47:00+00:00,118.35,118.41,118.345,118.365
2026-08-28 16:48:00+00:00,118.375,118.4,118.35,118.385
2026-08-28 16:49:00+00:00,118.385,118.42,118.34,118.375
2026-08-28 16:50:00+00:00,118.33,118.48,118.32,118.39
2026-08-28 16:51:00+00:00,118.36,118.425,118.335,118.405
2026-08-28 16:52:00+00:00,118.42,118.44,118.345,118.4
2026-08-28 16:53:00+00:00,118.335,118.445,118.33,118.41
2026-08-28 16:54:00+00:00,118.325,118.42,118.3,118.335
2026-08-28 16:55:00+00:00,118.345,118.4,118.3,118.33
2026-08-28 16:56:00+00:00,118.28,118.395,118.275,118.395
2026-08-28 16:57:00+00:00,118.295,118.365,118.275,118.275
2026-08-28 16:58:00+00:00,118.24,118.305,118.24,118.305
2026-08-28 16:59:00+00:00,118.23,118.26,118.23,118.25
2026-08-28 17:00:00+00:00,118.13,118.23,118.115,118.23
2026-08-28 17:01:00+00:00,118.11,118.175,118.08,118.14
2026-08-28 17:02:00+00:00,118.17,118.17,118.085,118.11
2026-08-28 17:03:00+00:00,118.17,118.205,118.12,118.125
2026-08-28 17:04:00+00:00,118.155,118.215,118.14,118.205
2026-08-28 17:05:00+00:00,118.125,118.195,118.115,118.195
2026-08-28 17:06:00+00:00,118.1,118.15,118.07,118.13
2026-08-28 17:07:00+00:00,118.12,118.13,118.08,118.1
2026-08-28 17:08:00+00:00,118.15,118.165,118.09,118.12
2026-08-28 17:09:00+00:00,118.105,118.175,118.065,118.15
2026-08-28 17:10:00+00:00,118.01,118.1,117.99,118.06
2026-08-28 17:11:00+00:00,117.99,118.01,117.94,118.01
2026-08-28 17:12:00+00:00,118.0,118.035,118.0,118.0
2026-08-28 17:13:00+00:00,118.01,118.02,117.99,118.015
2026-08-28 17:14:00+00:00,118.09,118.09,118.025,118.03
2026-08-28 17:15:00+00:00,118.065,118.12,118.05,118.1
2026-08-28 17:16:00+00:00,118.125,118.125,118.06,118.08
2026-08-28 17:17:00+00:00,118.145,118.15,118.07,118.07
2026-08-28 17:18:00+00:00,118.11,118.145,118.1,118.145
2026-08-28 17:19:00+00:00,118.14,118.165,118.105,118.11
2026-08-28 17:20:00+00:00,118.11,118.15,118.105,118.14
2026-08-28 17:21:00+00:00,118.075,118.105,118.05,118.09
2026-08-28 17:22:00+00:00,118.05,118.1,118.05,118.07
2026-08-28 17:23:00+00:00,118.07,118.115,118.04,118.04
2026-08-28 17:24:00+00:00,118.075,118.09,118.055,118.065
2026-08-28 17:25:00+00:00,118.11,118.12,118.065,118.115
2026-08-28 17:26:00+00:00,118.12,118.13,118.08,118.09
2026-08-28 17:27:00+00:00,118.13,118.14,118.09,118.12
2026-08-28 17:28:00+00:00,118.185,118.19,118.13,118.13
2026-08-28 17:29:00+00:00,118.115,118.185,118.11,118.18
2026-08-28 17:30:00+00:00,118.14,118.145,118.1,118.13
2026-08-28 17:31:00+00:00,118.215,118.225,118.125,118.14
2026-08-28 17:32:00+00:00,118.165,118.22,118.145,118.22
2026-08-28 17:33:00+00:00,118.22,118.225,118.165,118.165
2026-08-28 17:34:00+00:00,118.285,118.295,118.2,118.2
2026-08-28 17:35:00+00:00,118.265,118.295,118.265,118.28
2026-08-28 17:36:00+00:00,118.27,118.29,118.195,118.27
2026-08-28 17:37:00+00:00,118.16,118.275,118.145,118.265
2026-08-28 17:38:00+00:00,118.18,118.2,118.15,118.16
2026-08-28 17:39:00+00:00,118.13,118.185,118.12,118.18
2026-08-28 17:40:00+00:00,118.13,118.165,118.11,118.11
2026-08-28 17:41:00+00:00,118.14,118.265,118.13,118.255
2026-08-28 17:42:00+00:00,118.155,118.2,118.135,118.14
2026-08-28 17:43:00+00:00,118.14,118.21,118.125,118.19
2026-08-28 17:44:00+00:00,118.145,118.265,118.135,118.15
2026-08-28 17:45:00+00:00,118.205,118.255,118.125,118.145
2026-08-28 17:46:00+00:00,118.265,118.33,118.195,118.195
2026-08-28 17:47:00+00:00,118.26,118.32,118.255,118.265
2026-08-28 17:48:00+00:00,118.315,118.34,118.195,118.245
2026-08-28 17:49:00+00:00,118.315,118.355,118.275,118.34
2026-08-28 17:50:00+00:00,118.275,118.33,118.27,118.325
2026-08-28 17:51:00+00:00,118.285,118.33,118.275,118.275
2026-08-28 17:52:00+00:00,118.295,118.345,118.265,118.29
2026-08-28 17:53:00+00:00,118.305,118.335,118.28,118.295
2026-08-28 17:54:00+00:00,118.28,118.305,118.245,118.305
2026-08-28 17:55:00+00:00,118.265,118.285,118.23,118.265
2026-08-28 17:56:00+00:00,118.205,118.275,118.175,118.265
2026-08-28 17:57:00+00:00,118.21,118.275,118.195,118.2
2026-08-28 17:58:00+00:00,118.27,118.275,118.21,118.21
2026-08-28 17:59:00+00:00,118.255,118.28,118.23,118.26
2026-08-28 18:00:00+00:00,118.265,118.275,118.23,118.25
2026-08-28 18:01:00+00:00,118.26,118.305,118.2,118.265
2026-08-28 18:02:00+00:00,118.285,118.35,118.26,118.26
2026-08-28 18:03:00+00:00,118.315,118.33,118.25,118.33
2026-08-28 18:04:00+00:00,118.26,118.325,118.235,118.32
2026-08-28 18:05:00+00:00,118.3,118.325,118.24,118.24
2026-08-28 18:06:00+00:00,118.305,118.315,118.26,118.27
2026-08-28 18:07:00+00:00,118.305,118.36,118.27,118.3
2026-08-28 18:08:00+00:00,118.395,118.4,118.29,118.305
2026-08-28 18:09:00+00:00,118.4,118.405,118.375,118.395
2026-08-28 18:10:00+00:00,118.365,118.4,118.36,118.395
2026-08-28 18:11:00+00:00,118.405,118.405,118.37,118.37
2026-08-28 18:12:00+00:00,118.385,118.4,118.38,118.385
2026-08-28 18:13:00+00:00,118.325,118.375,118.305,118.36
2026-08-28 18:14:00+00:00,118.26,118.3,118.255,118.3
2026-08-28 18:15:00+00:00,118.295,118.3,118.235,118.27
2026-08-28 18:16:00+00:00,118.3,118.345,118.28,118.295
2026-08-28 18:17:00+00:00,118.32,118.325,118.295,118.305
2026-08-28 18:18:00+00:00,118.34,118.34,118.32,118.32
