Date,Close,High,Low,Open,Volume
2024-04-01,420.5072021484375,443.22661694180294,409.0979876339607,440.6912359385859,1066502500
2024-05-01,446.37603759765625,456.15112444961363,416.5852952762562,419.08105248607745,730428700
2024-06-01,474.5028991699219,482.51513292552943,443.5930206842203,450.19889575618294,548332200
2024-07-01,467.2817687988281,499.4707950700357,450.4978222947367,476.1796352971572,801528400
2024-08-01,472.4399719238281,481.6354448028706,420.0447571608206,467.96626054483306,908585600
2024-09-01,484.1451110839844,489.72984134498967,444.5858079014939,466.8751128655418,694688500
2024-10-01,480.6334533691406,498.01711633877693,474.2263197487366,484.4578652854011,660176300
2024-11-01,506.3513488769531,512.1525524952617,481.03081059212747,482.2725008621123,567617900
2024-12-01,507.8314514160156,535.5658579216231,505.90434574068723,507.6129127214515,627410500
2025-01-01,519.6544799804688,531.1263282457891,497.1785041145936,511.7048075858823,677012800
2025-02-01,505.60577392578125,538.0810558222704,494.42247061966975,510.878987474771,585211300
2025-03-01,466.5538330078125,510.4511673221412,455.0222896758157,508.93884820555127,981927300
2025-04-01,473.7762451171875,477.8516717530089,400.956589739285,465.63533554474054,1366190800
2025-05-01,517.2608032226562,524.6045448220048,475.0816052248644,481.68799259522325,993265800
2025-06-01,549.6749267578125,550.830767770665,514.1319489599035,515.3974443450883,924943900
2025-07-01,563.6295776367188,573.2260691874027,543.3292602133217,548.3868804985798,921977100
2025-08-01,569.0064697265625,581.8948875911784,550.3321732387413,557.464729297945,964846900
2025-09-01,598.9031982421875,601.3970903550223,558.1729352072776,559.9386303066968,1132872000
2025-10-01,628.2605590820312,636.1903448210923,588.2920348280711,596.4015816395095,1324908800
2025-11-01,618.4531860351562,635.001872062268,579.9927286531687,634.2927637035369,1227811700
2025-12-01,613.51953125,628.4003829868419,599.5076161166132,612.8404135580257,1064378800
2026-01-01,621.8699951171875,636.5999755859375,607.0499877929688,620.0599975585938,1085285800
2026-02-01,607.2899780273438,629.97998046875,593.3400268554688,618.7000122070312,1306657000
2026-03-01,584.5399780273438,613.2899780273438,583.3800048828125,598.8599853515625,1050905858
