Date,Close,High,Low,Open,Volume
2000-06-01,39.91088104248047,44.89974117279053,38.743275480067474,41.396924485551544,8337200
2000-07-01,35.93040084838867,43.78520044301426,34.07284689020019,39.85780064570147,18916800
2000-08-01,41.90111541748047,42.43184518844286,31.94993221193571,35.82425953996113,26281800
2000-09-01,30.187911987304688,42.75028767163858,30.060538772097193,42.617605214557145,19276800
2000-10-01,27.91638946533203,30.867246067461277,22.821383022990062,30.778083843438438,38647600
2000-11-01,20.380022048950195,28.141413260967965,19.649737407238717,26.91436635924947,31563800
2000-12-01,20.804609298706055,25.42408218424977,19.637003674799082,20.69846333289633,33238400
2001-01-01,25.054689407348633,26.2647542131041,19.615771948129805,21.12304411913104,53135000
2001-02-01,17.76883316040039,25.475030549482323,17.62022946339194,24.838154785745264,44716600
2001-03-01,17.615983963012695,21.75567633927294,17.174416387493494,17.429166039707532,104459600
2001-04-01,21.781150817871094,22.927527517687217,14.77976415512703,17.407937559725482,89969800
2001-05-01,19.530855178833008,23.309651719992438,18.915208332959793,21.526399401471597,85975800
2001-06-01,20.464942932128906,22.660040770551106,17.91743970289275,20.06158793023473,89381400
2001-07-01,19.78984832763672,20.66448979311695,17.501342234300445,20.040352798353325,81302400
2001-08-01,18.596771240234375,21.611317374257474,17.83252067796752,20.719690368563842,98266800
2001-09-01,12.550697326660156,18.868504128480573,11.595383744279308,18.299561752409634,87552600
2001-10-01,15.1661376953125,16.70737611349695,11.722761946087397,12.550700079875904,152559400
2001-11-01,18.10000991821289,19.00437234952108,15.106694109698159,15.518539341446896,171425600
2001-12-01,17.76883316040039,20.282370350171902,17.238103357286175,17.959896213453273,120356200
2002-01-01,19.2336483001709,20.57108809077006,17.246595729962415,17.77308042260983,150999200
2002-02-01,17.136201858520508,19.828063125983718,16.940893705719432,19.22515330776737,151589600
2002-03-01,19.75588607788086,21.30986290847358,17.310283807639095,17.310283807639095,201564600
2002-04-01,17.607492446899414,20.460694763912166,17.025811417176367,19.57331446930204,226140800
2002-05-01,16.32525062561035,19.02135763485102,15.47608285959326,17.628723016873867,262680200
2002-06-01,12.886120796203613,16.325250353139047,11.99449449480117,16.325250353139047,236738600
